"연령별(1)",연령별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"연령별(1)",연령별(2),사상구,사상구,사상구,삼락동,삼락동,삼락동,모라1동,모라1동,모라1동,모라3동,모라3동,모라3동,덕포1동,덕포1동,덕포1동,덕포2동,덕포2동,덕포2동,괘법동,괘법동,괘법동,감전동,감전동,감전동,주례1동,주례1동,주례1동,주례2동,주례2동,주례2동,주례3동,주례3동,주례3동,학장동,학장동,학장동,엄궁동,엄궁동,엄궁동
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"60세∼64세",64세,4444,2246,2198,153,82,71,582,285,297,257,126,131,213,104,109,291,158,133,475,251,224,329,186,143,333,169,164,370,189,181,307,140,167,634,305,329,500,251,249
"65세∼69세",소계,18088,8853,9235,548,286,262,2601,1257,1344,1211,569,642,903,428,475,1189,574,615,1941,990,951,1261,627,634,1382,703,679,1599,792,807,1149,567,582,2539,1212,1327,1765,848,917
"65세∼69세",65세,3976,1977,1999,122,70,52,534,271,263,252,133,119,210,103,107,242,125,117,454,243,211,239,124,115,299,158,141,356,177,179,263,131,132,570,241,329,435,201,234
"65세∼69세",66세,3900,1930,1970,108,68,40,561,264,297,221,109,112,182,87,95,257,115,142,432,224,208,291,146,145,307,165,142,359,180,179,221,116,105,567,280,287,394,176,218
"65세∼69세",67세,3465,1710,1755,115,49,66,496,253,243,240,116,124,169,78,91,235,122,113,369,195,174,249,132,117,287,140,147,293,138,155,210,92,118,483,232,251,319,163,156
"65세∼69세",68세,3647,1713,1934,114,57,57,575,269,306,258,108,150,188,80,108,243,111,132,359,173,186,262,117,145,263,134,129,308,153,155,232,113,119,495,228,267,350,170,180
"65세∼69세",69세,3100,1523,1577,89,42,47,435,200,235,240,103,137,154,80,74,212,101,111,327,155,172,220,108,112,226,106,120,283,144,139,223,115,108,424,231,193,267,138,129
"70세∼74세",소계,11788,5546,6242,387,171,216,1645,781,864,985,349,636,582,265,317,790,421,369,1161,590,571,896,425,471,857,452,405,1034,466,568,758,332,426,1605,766,839,1088,528,560
"70세∼74세",70세,2553,1233,1320,88,40,48,325,148,177,191,72,119,118,57,61,165,83,82,272,139,133,178,85,93,216,131,85,226,106,120,157,75,82,356,182,174,261,115,146
"70세∼74세",71세,2758,1304,1454,97,45,52,416,193,223,239,84,155,131,63,68,183,102,81,250,133,117,227,108,119,201,92,109,213,97,116,176,81,95,369,178,191,256,128,128
