"연령별(1)",연령별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"연령별(1)",연령별(2),영도구,영도구,영도구,남항동,남항동,남항동,영선1동,영선1동,영선1동,영선2동,영선2동,영선2동,신선동,신선동,신선동,봉래1동,봉래1동,봉래1동,봉래2동,봉래2동,봉래2동,청학1동,청학1동,청학1동,청학2동,청학2동,청학2동,동삼1동,동삼1동,동삼1동,동삼2동,동삼2동,동삼2동,동삼3동,동삼3동,동삼3동
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"80세∼84세",소계,4971,1890,3081,550,199,351,184,86,98,403,168,235,534,192,342,294,106,188,383,160,223,281,119,162,676,272,404,1033,376,657,129,43,86,504,169,335
"80세∼84세",80세,1127,467,660,119,50,69,45,21,24,87,38,49,110,41,69,64,26,38,92,37,55,70,34,36,162,73,89,224,88,136,32,10,22,122,49,73
"80세∼84세",81세,1224,489,735,149,55,94,44,24,20,105,52,53,125,46,79,66,26,40,107,44,63,65,28,37,157,55,102,250,109,141,35,15,20,121,35,86
"80세∼84세",82세,998,373,625,116,41,75,38,14,24,75,32,43,101,33,68,62,19,43,71,32,39,45,18,27,134,58,76,222,77,145,21,7,14,113,42,71
"80세∼84세",83세,832,283,549,83,28,55,35,14,21,70,20,50,99,33,66,54,19,35,61,23,38,59,24,35,107,40,67,164,55,109,20,5,15,80,22,58
"80세∼84세",84세,790,278,512,83,25,58,22,13,9,66,26,40,99,39,60,48,16,32,52,24,28,42,15,27,116,46,70,173,47,126,21,6,15,68,21,47
"85세∼89세",소계,2146,715,1431,245,83,162,72,28,44,171,71,100,207,63,144,138,45,93,147,44,103,119,33,86,296,95,201,448,153,295,70,25,45,233,75,158
"85세∼89세",85세,596,227,369,81,29,52,17,13,4,51,21,30,58,20,38,45,17,28,43,14,29,32,8,24,75,26,49,117,44,73,20,8,12,57,27,30
"85세∼89세",86세,505,163,342,50,17,33,12,3,9,40,20,20,55,20,35,32,12,20,32,5,27,34,11,23,63,19,44,109,31,78,18,8,10,60,17,43
"85세∼89세",87세,416,140,276,47,18,29,14,4,10,40,18,22,42,12,30,18,5,13,25,10,15,23,9,14,64,15,49,84,35,49,10,2,8,49,12,37
"85세∼89세",88세,337,102,235,34,10,24,13,3,10,22,8,14,25,6,19,24,4,20,28,10,18,16,3,13,56,21,35,70,24,46,10,4,6,39,9,30
"85세∼89세",89세,292,83,209,33,9,24,16,5,11,18,4,14,27,5,22,19,7,12,19,5,14,14,2,12,38,14,24,68,19,49,12,3,9,28,10,18
"90세∼94세",소계,633,155,478,78,19,59,28,7,21,49,11,38,64,13,51,48,11,37,27,9,18,32,6,26,86,11,75,146,45,101,16,7,9,59,16,43
"90세∼94세",90세,194,51,143,25,5,20,9,2,7,7,3,4,21,7,14,18,3,15,5,3,2,7,1,6,28,5,23,54,16,38,7,2,5,13,4,9
"90세∼94세",91세,159,36,123,13,6,7,6,3,3,11,1,10,14,1,13,16,1,15,9,3,6,10,3,7,22,2,20,31,8,23,4,2,2,23,6,17
"90세∼94세",92세,122,39,83,14,5,9,9,2,7,13,4,9,10,2,8,7,4,3,4,2,2,4,0,4,13,2,11,35,15,20,2,1,1,11,2,9
"90세∼94세",93세,81,18,63,13,3,10,1,0,1,8,1,7,5,1,4,5,1,4,4,1,3,5,0,5,13,2,11,17,4,13,2,1,1,8,4,4
"90세∼94세",94세,77,11,66,13,0,13,3,0,3,10,2,8,14,2,12,2,2,0,5,0,5,6,2,4,10,0,10,9,2,7,1,1,0,4,0,4
"95세∼99세",소계,145,19,126,22,3,19,5,1,4,13,2,11,15,1,14,8,1,7,9,2,7,12,2,10,20,1,19,23,4,19,2,0,2,16,2,14
"95세∼99세",95세,61,7,54,11,2,9,2,1,1,5,0,5,10,1,9,4,0,4,3,1,2,4,1,3,3,0,3,10,0,10,2,0,2,7,1,6
"95세∼99세",96세,43,6,37,6,0,6,2,0,2,6,1,5,3,0,3,0,0,0,4,1,3,3,0,3,8,1,7,6,2,4,0,0,0,5,1,4
"95세∼99세",97세,23,5,18,3,1,2,1,0,1,1,1,0,1,0,1,2,1,1,2,0,2,2,1,1,4,0,4,6,1,5,0,0,0,1,0,1
"95세∼99세",98세,14,1,13,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,4,0,4,1,1,0,0,0,0,2,0,2
"95세∼99세",99세,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"100세 이상",소계,19,2,17,1,0,1,1,0,1,1,0,1,0,0,0,2,1,1,1,0,1,0,0,0,2,0,2,8,0,8,1,1,0,2,0,2
"0~14세",소계,7589,3874,3715,539,281,258,242,124,118,487,256,231,272,150,122,411,215,196,692,339,353,406,226,180,1348,672,676,2280,1135,1145,531,269,262,381,207,174
"15~64세",소계,65284,33973,31311,6185,3352,2833,2197,1089,1108,4466,2293,2173,4126,2294,1832,3733,2002,1731,4513,2324,2189,3272,1686,1586,10530,5443,5087,17947,9044,8903,3290,1780,1510,5025,2666,2359
"65세 이상",소계,33675,14470,19205,3599,1508,2091,1263,555,708,2568,1090,1478,2968,1226,1742,2135,893,1242,2165,913,1252,1819,765,1054,4887,2156,2731,7621,3357,4264,1133,509,624,3517,1498,2019
