bstopnm,geometry,ADM_NM
관음사,POINT (129.088463082771 35.165868165223),연산3동
새마을슈퍼,POINT (129.087862904704 35.167051661593),연산3동
하이자동차운전학원,POINT (129.087221168285 35.168788117225),연산3동
현대홈타운,POINT (129.086987162858 35.169728034268),연산3동
거성중,POINT (129.066326877735 35.183352915441),거제4동
곰두리스포츠센터,POINT (129.066993995819 35.184358194808),거제4동
만수사,POINT (129.065326545251 35.182308703691),거제4동
청구아파트,POINT (129.066012052232 35.182937860835),거제4동
유림스토아,POINT (129.064006463105 35.179706657316),거제4동
유림아파트113동,POINT (129.064359271194 35.180720596046),거제4동
로얄팰리스아파트,POINT (129.0877375 35.27900967),청룡노포동
경동아파트,POINT (129.0861033 35.27898949),청룡노포동
로얄팰리스아파트,POINT (129.0882633 35.27923204),청룡노포동
금정전자공업고등학교,POINT (129.1083964 35.22101382),서3동
금사중학교,POINT (129.1068182 35.22013486),서3동
서곡초등학교,POINT (129.1050562 35.21873927),서3동
부산경호고등학교,POINT (129.1099858 35.22147475),금사회동동
서원유통,POINT (128.962307510802 35.095990926724),신평2동
우림아파트,POINT (128.977787448643 35.109315391313),당리동
에덴빌라,POINT (128.978863771637 35.108983409654),당리동
반도보라아파트,POINT (128.977327260929 35.108314351123),당리동
에덴빌라,POINT (128.978950455003 35.109166736792),당리동
혜성아파트,POINT (128.979941682831 35.10960925015),당리동
동원1차아파트,POINT (128.982593831848 35.109718184643),당리동
한국산업인력공단,POINT (129.1009399 35.12567276),대연3동
돌매국밥,POINT (129.08776294887 35.195070616026),수민동
삼성가든아파트,POINT (129.086113411374 35.197637894312),수민동
새동래3차아파트,POINT (129.086988062088 35.196279743163),수민동
명륜역,POINT (129.0800255 35.21261008),명륜동
동래교육청정문,POINT (129.0904408 35.2047368),복산동
내성초등학교,POINT (129.0898707 35.20369681),복산동
현대아파트2차후문,POINT (129.063536 35.17181911),양정1동
유림슈퍼,POINT (129.014032257752 35.146780545907),주례2동
부산진여자상업고등학교,POINT (129.072207175206 35.170410013958),양정1동
성모여자고등학교,POINT (129.0704375 35.16857007),양정1동
부산여자대학교정문,POINT (129.070925 35.1691899),양정1동
부산여자대학교도서관,POINT (129.072374945058 35.168564178171),양정1동
부산여자대학교도서관,POINT (129.072386485714 35.168707735994),양정1동
전포초등학교,POINT (129.0639436 35.16085006),전포2동
부전역,POINT (129.0629045 35.16157277),전포2동
일산아파트,POINT (129.0717757 35.15714483),전포1동
대산아파트,POINT (129.072653427481 35.157510042184),전포1동
감로사,POINT (129.068961588449 35.162340033216),전포2동
전포고개,POINT (129.068961574641 35.162379766603),전포2동
정우빌라,POINT (129.06933784588 35.164496333133),전포2동
규경빌라,POINT (129.069208434504 35.164110281065),전포2동
정우빌라,POINT (129.069012831644 35.164206213233),전포2동
동의중학교,POINT (129.069591401788 35.165855029276),전포2동
동의과학대사거리,POINT (129.070373538493 35.167876737707),양정1동
동의중학교,POINT (129.069772354087 35.165728091935),전포2동
양정하이츠아파트,POINT (129.070145320907 35.166792826945),전포2동
부산은행,POINT (129.05860379596 35.171852505733),연지동
천리교,POINT (129.071363047328 35.083383188922),동삼1동
동삼주공아파트1단지,POINT (129.06936554623 35.082821217081),동삼3동
롯데낙천대아파트정문,POINT (129.062360716928 35.089095367098),청학2동
대화주택,POINT (129.039711499156 35.129500778585),수정2동
덕암빌라,POINT (129.039369847773 35.130597632817),수정2동
동구체육공원,POINT (129.039032774388 35.132335571663),수정2동
동여자중학교,POINT (129.040832218027 35.132791902412),수정2동
동여자중학교후문,POINT (129.040765732867 35.133517668974),수정5동
동원빌라,POINT (129.040948121059 35.134438453468),수정5동
부산종합사회복지관,POINT (129.04087706427 35.12884096226),수정2동
수성아파트,POINT (129.044472628352 35.136187897361),수정5동
수정아파트14동,POINT (129.04061502473 35.128325166379),수정4동
수정아파트5동,POINT (129.037048423538 35.127538682927),수정4동
수정아파트6동,POINT (129.037833294795 35.127782317074),수정4동
대성사,POINT (129.011280547235 35.09843263008),아미동
세신빌라,POINT (129.011532144378 35.100265239376),아미동
보수우체국,POINT (129.024465584777 35.103557776128),보수동
계룡리슈빌,POINT (129.171960525343 35.323510276686),정관읍
동일스위트1차,POINT (129.170287807729 35.325655754854),정관읍
한진해모로,POINT (129.173560095772 35.322302419833),정관읍
선창,POINT (128.83331450122 35.066768836375),가덕도동
서율리,POINT (128.815600792349 35.060273743868),가덕도동
부산신항,POINT (128.834508180415 35.078419010448),가덕도동
명지오션시티,POINT (128.896863970303 35.088215264084),명지2동
ENK,POINT (128.815765631284 35.149396768132),녹산동
ENK,POINT (128.815660747832 35.149614630085),녹산동
삼영MT,POINT (128.81956973253 35.149492872405),녹산동
이득텍,POINT (128.824372025358 35.148839377199),녹산동
삼영MT,POINT (128.819828219638 35.149768379834),녹산동
이든텍,POINT (128.824464515923 35.149049750971),녹산동
한성정밀,POINT (128.828771959501 35.14884061903),녹산동
자동차부품단지,POINT (128.832728553177 35.149132272439),녹산동
자동차부품단지,POINT (128.833029946427 35.149362041578),녹산동
녹산농협신호지소,POINT (128.877299854914 35.086118119952),녹산동
"부영아파트1,2단지",POINT (128.8741312 35.08755052),녹산동
녹산농협신호지소,POINT (128.8776533674 35.085995488115),녹산동
율하2지구입구,POINT (128.822988972065 35.173924422133),장유3동
서부문화센터,POINT (128.820812794888 35.172173455386),장유3동
중앙하이츠,POINT (128.81724628465 35.172771533455),장유3동
서부문화센터,POINT (128.82131 35.17193),장유3동
중앙하이츠,POINT (128.81705314335 35.172424246392),장유3동
관동초등학교,POINT (128.81643217451 35.177485980533),장유3동
중앙하이츠후문,POINT (128.81606708413 35.17352761834),장유3동
관동초등학교,POINT (128.81610030532 35.17750436736),장유3동
중앙하이츠후문,POINT (128.815961 35.17385),장유3동
수안,POINT (128.93685046017 35.229110794563),대동면
롯데캐슬,POINT (128.88523525678 35.240216861996),동상동
중앙상회,POINT (128.815518368996 35.028326676335),가덕도동
두문,POINT (128.812414955317 35.035889270003),가덕도동
두문이주단지,POINT (128.811765648088 35.041468543557),가덕도동
장항고개,POINT (128.804808187113 35.05221571163),가덕도동
두문,POINT (128.812413140882 35.036303876073),가덕도동
두문이주단지,POINT (128.811646045372 35.041510885033),가덕도동
장항고개,POINT (128.804360412201 35.052037623891),가덕도동
서율리,POINT (128.81536840444 35.060173582797),가덕도동
상방마을입구,POINT (128.950599927938 35.173229758154),대저2동
LS산전,POINT (128.872699128336 35.104154815223),녹산동
세주정공,POINT (128.8828737 35.10799851),녹산동
LS산전,POINT (128.873280339608 35.104154845016),녹산동
부산은행화전공단지점,POINT (128.882588271869 35.103812352672),녹산동
우리은행화전공단지점,POINT (128.878712178656 35.103831945998),녹산동
부산은행화전공단지점,POINT (128.882423550903 35.104040195356),녹산동
우리은행화전공단지점,POINT (128.878574631362 35.104050366734),녹산동
세주정공,POINT (128.8832104 35.10809241),녹산동
온천장역,POINT (129.086287469094 35.221236427094),온천1동
동아대학교병원,POINT (129.016545925052 35.120090418769),동대신3동
다목적터미널,POINT (128.834980937507 35.073829183292),가덕도동
현대상선,POINT (128.835021617768 35.071485426696),가덕도동
구.하이마트,POINT (129.077725717597 35.202633185732),온천3동
신항국제물류,POINT (128.8019022 35.08467132),웅동2동
범한판토스,POINT (128.8082727 35.08469362),웅동2동
고촌마을입구,POINT (129.168138879541 35.237279492623),철마면
고촌휴먼시아아파트,POINT (129.169715057355 35.239549133455),철마면
고촌마을입구,POINT (129.167931705791 35.237130013051),철마면
고촌휴먼시아아파트,POINT (129.169901421297 35.239329519689),철마면
부산산업과학고등학교,POINT (128.9036436 35.18943019),가락동
봉림양수장,POINT (128.903142731902 35.186310927238),가락동
봉림양수장,POINT (128.902651128836 35.185705829926),가락동
명호중고등학교,POINT (128.899336446647 35.080300063662),명지2동
부산한솔학교,POINT (128.898203912348 35.08204811014),명지2동
한신휴플러스,POINT (128.9009706 35.08186507),명지2동
신호부영5차아파트,POINT (128.875570089652 35.081440617666),녹산동
정관도새집,POINT (128.927013333333 35.167803333333),대저2동
정관도마을회관,POINT (128.931431333333 35.16713144),대저2동
정관도삼거리,POINT (128.933102 35.168764),대저2동
봉림교차로,POINT (128.900815229254 35.176871512745),가락동
중앙상회,POINT (128.815661549695 35.028360582406),가덕도동
남중,POINT (128.815594819077 35.027077337373),가덕도동
307동 308동,POINT (129.000628493876 35.182315122574),모라3동
성북,POINT (128.831988311014 35.056422410248),가덕도동
성북,POINT (128.831925290884 35.056545026564),가덕도동
성북새동네,POINT (128.8325197691 35.060095850655),가덕도동
천가농협,POINT (128.83467018599 35.06472260392),가덕도동
천가동우체국,POINT (128.834364106129 35.062433657166),가덕도동
한전,POINT (128.834808754005 35.063323639526),가덕도동
서중,POINT (128.818962495675 35.032456757528),가덕도동
천성IC 동중,POINT (128.821556195197 35.030097174311),가덕도동
서중,POINT (128.818876753318 35.032295823137),가덕도동
공원묘지입구,POINT (128.864403 35.27840681),북부동
신명마을,POINT (128.863506 35.27595139),북부동
공원묘지입구,POINT (128.8642621 35.27825578),북부동
현대가야아이파크,POINT (128.8717283 35.26410906),북부동
삼계축협,POINT (128.8720375 35.26178823),북부동
삼계동원오얄듀크,POINT (128.8673786 35.26991682),북부동
가야대학교,POINT (128.8710512 35.26715652),북부동
두곡마을,POINT (128.866593 35.27016326),북부동
가야대학교,POINT (128.8713331 35.26746757),북부동
삼계푸르지오1차,POINT (128.8634411 35.26976127),북부동
대우이안아파트,POINT (128.8636564 35.27244348),북부동
삼계역,POINT (128.8654426 35.26695477),북부동
감분마을,POINT (128.860958 35.27121436),북부동
신명마을,POINT (128.8631998 35.27601919),북부동
대우이안아파트,POINT (128.8633575 35.27282658),북부동
삼계푸르지오1차,POINT (128.8635791 35.2700295),북부동
감분마을,POINT (128.8605922 35.2710758),북부동
관찰사,POINT (128.8705192 35.25644067),북부동
매정마을,POINT (128.8715779 35.25374778),북부동
구산신주공아파트,POINT (128.8723224 35.25172662),북부동
매정공원,POINT (128.8710629 35.25763084),북부동
삼계푸르지오2차,POINT (128.8691941 35.25711001),북부동
구산로타리,POINT (128.8729604 35.24794078),북부동
백조아파트후문,POINT (128.8724699 35.24524482),북부동
김해도서관,POINT (128.8742247 35.2327092),회현동
수로왕릉,POINT (128.8786856 35.23325282),회현동
분성사거리,POINT (128.8806023 35.23349341),회현동
김해문화의전당,POINT (128.8701859 35.24432489),내외동
학생체육관,POINT (128.8679254 35.24443191),내외동
김해보건소,POINT (128.871371 35.23136553),내외동
내덕,POINT (128.8277302 35.20524002),장유1동
매정공원,POINT (128.871542 35.25744319),북부동
삼계역,POINT (128.8650414 35.26670863),북부동
북부동주민센터,POINT (128.8675531 35.2622),북부동
북부동주민센터,POINT (128.8668152 35.26356317),북부동
화정역,POINT (128.8675781 35.25946002),북부동
현대가야아이파크,POINT (128.8714398 35.26398736),북부동
삼계축협,POINT (128.871727 35.26166687),북부동
화정역,POINT (128.8670355 35.25975677),북부동
삼계푸르지오2차,POINT (128.8693562 35.25746797),북부동
사직여자중학교,POINT (129.054277965027 35.195108618456),사직2동
삼정그린코아아파트,POINT (129.053594663401 35.197354271234),사직2동
사직중학교,POINT (129.053495590454 35.198661529901),사직2동
사직중학교,POINT (129.054235893905 35.199373014621),사직2동
사직초등학교,POINT (129.055702001481 35.20051472318),사직2동
사직여자고등학교,POINT (129.053444832878 35.197002775031),사직2동
사직여자중학교,POINT (129.054023235526 35.195057624061),사직2동
17번종점,POINT (129.0066064912 35.09083591383),감천2동
감천사거리,POINT (129.00509397458 35.088086436391),감천1동
수협,POINT (129.005392324733 35.089173218819),감천1동
감천2동삼거리,POINT (129.00902545519 35.092828721533),감천2동
감천2동새마을금고,POINT (129.008346095142 35.091892426976),감천2동
감천2치안센터,POINT (129.010184522295 35.094251791116),감천2동
다대문화체육센터,POINT (128.9617051 35.04929715),다대1동
