관리번호,대로별,설치장소,전자운영,설치일자,형태,구군,주소,위도,경도,데이터기준일자
16213,기장대로,좌동삼거리, , ,교차로,기장군,기장군 장안읍 좌동리 280-3,35.32223131,129.2421188,2023-07-25
16214,기장대로,기장좌천사거리, , ,교차로,기장군,기장군 장안읍 좌천리 470-13,35.31821873,129.2405178,2023-07-25
16215,기장대로,장안용소마을, , ,교차로,기장군,기장군 장안읍 용소리 186-11,35.34126369,129.2503747,2023-07-25
16216, ,길천성당입구, , ,단일로,기장군,기장군 장안읍 길천리 487-3,35.33390556,129.2782215,2023-07-25
16217, ,월내초교앞, , ,단일로,기장군,기장군 장안읍 해맞이로 430,35.32935179,129.2826592,2023-07-25
16218,기장대로,명례주유소, , ,단일로,기장군,기장군 장안읍 명례리 산 40-3,35.38473206,129.2559107,2023-07-25
16219, ,명례산업단지 입구, , ,교차로,기장군,기장군 장안읍 오리 156-10,35.36708212,129.2612599,2023-07-25
16220, ,효암2지구택지개발, , ,교차로,기장군,기장군 장안읍  임랑효덕길 15-24,35.3158992,129.2599689,2023-07-25
16221, ,장안어린이집, , ,교차로,기장군,기장군 장안읍 임랑리 379-2,35.31660138,129.259188,2023-07-25
16222, ,장안초등학교, , ,단일로,기장군,기장군 장안읍 장안로 67-4,35.34649796,129.2540968,2023-07-25
13005,중앙대로,연산로타리, , ,교차로,연제구,연제구 연산동 1515-16,35.18607327,129.0815078,2023-07-25
13006, ,거제현대APT앞, , ,교차로,연제구,연제구 거제대로 188,35.18491125,129.0712924,2023-07-25
13007, ,연제이마트, , ,교차로,연제구,연제구 연수로 89,35.17615076,129.0813103,2023-07-25
13008, ,신리삼거리, , ,교차로,연제구,연제구 연산6동 1940-11,35.17465515,129.0862635,2023-07-25
13009, ,한독아파트, , ,교차로,연제구,연제구 연산6동 1867-4,35.17439388,129.090256,2023-07-25
13010, ,연산동 우체국 앞, , ,교차로,연제구,연제구 쌍미천로1,35.17412509,129.0920748,2023-07-25
13013, ,연산시장, , ,단일로,연제구,연제구 연산2동 683-23,35.17599904,129.0861716,2023-07-25
13014, ,연산초교, , ,교차로,연제구,연제구 월드컵대로 55,35.18040466,129.0833978,2023-07-25
13015, ,담배인삼공사, , ,단일로,연제구,연제구 월드컵대로 82,35.18180564,129.0839763,2023-07-25
13016,반송로,새연산아파트, , ,교차로,연제구,연제구 거제천로230번길 61,35.18923458,129.0828014,2023-07-25
13017,반송로,연서초교, , ,교차로,연제구,연제구 연산4동 582-10,35.19136963,129.0869584,2023-07-25
13018,반송로,과정R, , ,교차로,연제구,연제구 거제천로 289,35.19199591,129.088482,2023-07-25
13019, ,경은약국, , ,교차로,연제구,연제구 과정로 327,35.18960468,129.0917661,2023-07-25
13020, ,연동시장, , ,교차로,연제구,연제구 과정로 309,35.18879578,129.0935011,2023-07-25
13021, ,성모약국, , ,단일로,연제구,연제구 연산1동 342-40,35.18834777,129.0951969,2023-07-25
13023, ,토곡사거리, , ,교차로,연제구,연제구 과정로 185,35.18766442,129.1068922,2023-07-25
13024, ,경상전문대, , ,교차로,연제구,연제구 과정로 144,35.18423416,129.1074385,2023-07-25
13025, ,망미주공, , ,교차로,연제구,연제구 연산9동 2220-1,35.18023281,129.1073512,2023-07-25
13026, ,오양아파트, , ,교차로,연제구,연제구 과정로 76,35.17815928,129.107389,2023-07-25
13027, ,협성르네상스아파트, , ,교차로,서구,서구 대티로159,35.11309684,129.0105427,2023-07-25
13028, ,교대한양아파트, , ,단일로,연제구,부산 연제구 거제동 124-6,35.19743921,129.0795502,2023-07-25
13029, ,교대역삼거리, , ,단일로,연제구,부산 연제구 거제동 629,35.19274257,129.0795978,2023-07-25
13030, ,센트럴호텔앞, , ,단일로,연제구,연제구 중앙대로 지하 1101,35.18607327,129.0815078,2023-07-25
13031, ,거제2동새마을금고, , ,교차로,연제구,연제구 금용로 3,35.18793729,129.0685323,2023-07-25
13032, ,성림목재, , ,단일로,연제구,연제구 거제3동 759-3,35.17665467,129.0682198,2023-07-25
13033, ,신리PB, , ,교차로,연제구,연제구 연산7동 1978-31,35.17478319,129.0840476,2023-07-25
13034, ,한통연산분국, , ,교차로,연제구,연제구 양연로 3,35.17528064,129.0788177,2023-07-25
13036, ,부산의료원, , ,교차로,연제구,연제구 중앙대로 1133,35.18879417,129.0806435,2023-07-25
13037, ,경찰청 앞 교차로(경찰청삼거리), , ,단일로,연제구,연제구 연산동 1426-3,35.17827577,129.0754979,2023-07-25
13038, ,삼영맨션, , ,교차로,연제구,연제구 연산2동 719-18,35.18105112,129.0836808,2023-07-25
13039, ,거성로타리, , ,교차로,연제구,연제구 거제2동 1077-1,35.19057525,129.0678642,2023-07-25
13041, ,거제1동새마을금고, , ,단일로,연제구,연제구 거제대로 284,35.19108685,129.0782692,2023-07-25
13043, ,남문구PB, , ,교차로,연제구,연제구 법원로 2,35.18970721,129.0722448,2023-07-25
12317, ,명지더샵2단지정문, , ,교차로,강서구,강서구 명지국제7로 38,35.09666797,128.9052576,2023-07-25
12318, ,명지더샵3단지정문, , ,교차로,강서구,강서구 명지동 3625,35.09520973,128.9073911,2023-07-25
12319, ,지사협성DS엘리시안110동, , ,단일로,강서구,강서구 지사동 1100-3,35.14879346,128.8394487,2023-07-25
12320, ,협성DS엘리시안아파트, , ,교차로,강서구,강서구 과학산단로306번길 11-1,37.55809271,126.8223629,2023-07-25
12322, ,명지농협, , ,교차로,강서구,강서구 명지오션시티4로 64,35.08328802,128.9032343,2023-07-25
12323, ,세보테크앞, , ,교차로,강서구,강서구 녹산산업중로 381,35.09412116,128.8614472,2023-07-25
12324, ,큰압실마을(미음지구1-1), , ,교차로,강서구,강서구 구랑동 847-16,35.12429271,128.8511009,2023-07-25
12325, ,미음지구1-3, , ,교차로,강서구,강서구 미음산단2로 24번길 47,35.12880134,128.8534411,2023-07-25
12326, ,미음지구1-4, , ,교차로,강서구,강서구 미음산단로 60,35.13126925,128.8537193,2023-07-25
12327, ,미음지구1-5, , ,교차로,강서구,강서구 미음산단로 80,35.13276536,128.8550297,2023-07-25
12328, ,미음지구1-6, , ,교차로,강서구,강서구 미음산단로8번길 93,35.13436737,128.8566595,2023-07-25
12329, ,미음지구1-7, , ,교차로,강서구,강서구 미음산단로127번길 3,35.13606221,128.8579062,2023-07-25
12330, ,미음지구1-8, , ,교차로,강서구,강서구 미음산단로 137,35.13677604,128.8589343,2023-07-25
12331, ,미음지구1-10, , ,교차로,강서구,강서구 미음산단로199번길 5,35.14084565,128.8608755,2023-07-25
12332, ,미음지구1-11, , ,교차로,강서구,강서구 미음동 206-24,35.14417477,128.8617337,2023-07-25
12333, ,미음지구2-1, , ,교차로,강서구,강서구 미음동 196-33,35.14998828,128.8618171,2023-07-25
12334, ,미음지구2-2, , ,교차로,강서구,강서구 미음산단3로 67,35.15066385,128.8580817,2023-07-25
12335, ,미음지구2-3, , ,교차로,강서구,강서구 미음산단5로 48,35.15964513,128.8639607,2023-07-25
12336, ,미음지구2-4, , ,교차로,강서구,강서구 미음산단4로 22,35.15375871,128.8589264,2023-07-25
12337, ,미음지구2-5, , ,교차로,강서구,강서구 미음동 192-17,35.15382762,128.8619125,2023-07-25
12338, ,미음지구2-6, , ,교차로,강서구,강서구 미음산단3로 135,35.15592001,128.8579504,2023-07-25
12339, ,미음지구2-7, , ,교차로,강서구,강서구 미음산단로377번길 5,35.15674572,128.8597262,2023-07-25
12340, ,미음지구2-8, , ,교차로,강서구,강서구 미음산단4로 201,35.15912892,128.8617709,2023-07-25
12341, ,미음지구2-9, , ,교차로,강서구,강서구 미음산단3로 172,35.15824603,128.8553515,2023-07-25
12342, ,미음지구2-10, , ,교차로,강서구,강서구 미음산단3로 159,35.15717592,128.8562623,2023-07-25
12343, ,미음지구2-11, , ,교차로,강서구,강서구 미음산단로 399,35.15848877,128.8579884,2023-07-25
12344, ,미음지구2-12, , ,교차로,강서구,강서구 미음산단6로 18,35.15988356,128.8595946,2023-07-25
12345, ,미음지구2-13, , ,교차로,강서구,강서구 미음산단4로 140,35.16101549,128.8563246,2023-07-25
12346, ,가주마을진입로, , ,교차로,강서구,강서구 송정동 1199-24,35.10228045,128.8394314,2023-07-25
12347, ,가변차로1지점(연동2지점), , ,가변차로,강서구,강서구 신호산단3로 87번길 25,35.08855092,128.8838813,2023-07-25
12348, ,가변차로3지점(연동4지점), , ,가변차로,강서구,강서구 신호동 25-988,35.0888498,128.8774909,2023-07-25
12349, ,"가변차로6지점(연동5,7지점)", , ,가변차로,강서구,강서구 송정동 1774-1,35.08874607,128.8681242,2023-07-25
12350, ,가변차로8지점(연동9지점), , ,가변차로,강서구,강서구 송정동 1773-1,35.088741,128.8637923,2023-07-25
12351, ,"가변차로11지점(연동10,12지점)", , ,가변차로,강서구,강서구 송정동 1733,35.0887321,128.8548871,2023-07-25
12351, ,명지선창회타운 앞(명지동진지하차도), , ,교차로,강서구,강서구 명지동 1268-6,35.10145166,128.9282456,2023-07-25
12352, ,명호초교 앞, , ,단일로,강서구,강서구 명지오션시티11로 66,35.08402778,128.9031548,2023-07-25
12353, ,신호초교 앞, , ,교차로,강서구,강서구 신호산단2로 75번길 12,35.08197301,128.8785905,2023-07-25
12354, ,생곡산업단지내, , ,교차로,강서구,강서구 생곡산단1로 5번길 3,35.13598982,128.8854699,2023-07-25
12356, ,국제-대방노블랜드1차, , ,교차로,강서구,강서구 명지동 2486,35.09669722,128.9193187,2023-07-25
12357, ,금강펜테리움2차 206동 앞, , ,교차로,강서구,강서구 명지동 3345,35.10272576,128.9207575,2023-07-25
12358, ,금강펜테리움1차 105동 앞, , ,교차로,강서구,강서구 명지동 1696-4,35.0996113,128.920174,2023-07-25
12360, ,명지국제신도시 TL-03, , ,교차로,강서구,강서구 명지동 3317-1,35.11081841,128.9198395,2023-07-25
12361, ,국제신도시TL-4, , ,교차로,강서구,강서구 명지동 3327-3,35.10502824,128.9190613,2023-07-25
12362, ,국제신도시TL-5, , ,교차로,강서구,강서구 명지국제11로 25,35.10484907,128.921286,2023-07-25
12363, ,국제신도시TL-6, , ,교차로,강서구,강서구 명지국제11로 51,35.10454734,128.9242113,2023-07-25
12364, ,국제신도시입구(TL-7), , ,교차로,강서구,강서구 명지동 1279-6,35.10390566,128.92914,2023-07-25
12365, ,국제신도시TL-8, , ,교차로,강서구,강서구 명지동 3384-1,35.10213427,128.9238549,2023-07-25
12366, ,국제신도시TL-9, , ,교차로,강서구,강서구 명지동 3342-10,35.10124914,128.9193479,2023-07-25
12367, ,국제신도시TL-11, , ,교차로,강서구,강서구 명지동 3388-4,35.10076998,128.9242673,2023-07-25
12368, ,국제신도시TL-14, , ,교차로,강서구,강서구 명지국제8로 230,35.09791658,128.9178078,2023-07-25
12369, ,국제신도시TL-15, , ,교차로,강서구,강서구 명지국제6로 246,35.09737055,128.9232308,2023-07-25
12370, ,국제신도시TL-20, , ,교차로,강서구,강서구 명지동 3398,35.09757169,128.9121555,2023-07-25
12371, ,국제신도시TL-21, , ,교차로,강서구,강서구 명지동 3418-1,35.09515279,128.9173381,2023-07-25
12372, ,국제신도시TL-22, , ,교차로,강서구,강서구 명지국제6로 232번길 3,35.09625431,128.9230317,2023-07-25
12373, ,국제신도시TL-27, , ,교차로,강서구,강서구 명지동 3403,35.09438674,128.9125477,2023-07-25
12374, ,국제신도시TL-28, , ,교차로,강서구,강서구 명지국제6로 168,35.09310945,128.9181487,2023-07-25
12375, ,국제신도시TL-29, , ,교차로,강서구,강서구 명지국제5로 4,35.0943676,128.9198408,2023-07-25
12376, ,국제신도시TL-30, , ,교차로,강서구,강서구 명지국제6로 222,35.09520993,128.9228664,2023-07-25
12377, ,국제신도시TL-37, , ,교차로,강서구,강서구 명지동 3407,35.09405768,128.9155381,2023-07-25
12378, ,국제신도시TL-38, , ,교차로,강서구,강서구 명지국제8로 251,35.098338,128.9204778,2023-07-25
12379, ,명지국제신도시 TL-39, , ,교차로,강서구,강서구 명지동 3317-7,35.1106828,128.9210775,2023-07-25
12380, ,명지국제신도시 TL-40, , ,교차로,강서구,강서구 명지동 3321-4,35.11049191,128.9236532,2023-07-25
12381, ,명지국제신도시 TL-41(구 TW-08), , ,교차로,강서구,강서구 명지동 3390-2,35.10064393,128.9254285,2023-07-25
12382, ,국제-대방노블랜드2차, , ,교차로,강서구,강서구 명지동 2505-3,35.0952525,128.9196424,2023-07-25
12383, ,조만교-세산교차로 가변차로 #1, , ,가변차로,강서구,강서구 생곡동 591-40,35.14220911,128.8743769,2023-07-25
12384, ,조만교-세산교차로 가변차로 #3, , ,가변차로,강서구,강서구 생곡동 1496-29,35.13761029,128.8695981,2023-07-25
12385, ,조만교-세산교차로 가변차로 #5, , ,가변차로,강서구,강서구 생곡동 364-40,35.13105044,128.8792389,2023-07-25
12386, ,조만교-세산교차로 가변차로 #7, , ,가변차로,강서구,강서구 범방동 275-5,35.15435528,128.8837265,2023-07-25
12387, ,조만교-세산교차로 가변차로 #9, , ,가변차로,강서구,강서구 범방동 1427-3,35.15745471,128.8851541,2023-07-25
12243, ,명지주거단지(롯데아파트1), , ,교차로,강서구,강서구 명지오션시티11로 84,35.0839951,128.9051173,2023-07-25
12244, ,명지주거단지(롯데아파트2), , ,교차로,강서구,강서구 명지오션시티11로 84,35.0839951,128.9051173,2023-07-25
12245, ,화전지구2공구(화전11신호등교차로), , ,교차로,강서구,강서구 화전산업대로 163,35.10344558,128.8871355,2023-07-25
12246, ,화전지구1지점, , ,교차로,강서구,강서구 녹산동 593-5도,35.11249599,128.8784578,2023-07-25
12247, ,화전지구산업단지- 2구역, , ,교차로,강서구,강서구 화선산단5로 98번길 21,37.55809271,126.8223629,2023-07-25
12248, ,화전지구산업단지- 3구역(킹차이나), , ,교차로,강서구,강서구 화전산단4로 3,35.1111616,128.8784983,2023-07-25
12249, ,화전지구산업단지- 4구역, , ,교차로,강서구,강서구 녹산동 627-1답,35.11079362,128.8832333,2023-07-25
12250, ,화전지구산업단지- 5구역, , ,교차로,강서구,강서구 녹산동 189-44도,35.11155027,128.8870041,2023-07-25
12251, ,화전지구산업단지- 6구역, , ,교차로,강서구,강서구 녹산동 739-24도,35.10881382,128.8728348,2023-07-25
12252, ,화전지구산업단지- 7구역, , ,교차로,강서구,강서구 녹산동 658-15답,35.10869991,128.8761244,2023-07-25
12253, ,화전지구산업단지- 8구역, , ,교차로,강서구,강서구 녹산동 627-12답,35.10900855,128.8832688,2023-07-25
12254, ,화전지구산업단지- 9구역, , ,교차로,강서구,강서구 녹산동 1273-127도,35.10900881,128.8881612,2023-07-25
12255, ,화전지구산업단지- 16구역, , ,교차로,강서구,강서구 화전동 7-27염,35.10165295,128.8783193,2023-07-25
12256, ,화전지구산업단지- 17구역, , ,교차로,강서구,강서구 신호동 25-327전,35.0986793,128.8781777,2023-07-25
12257, ,화전지구산업단지- 18구역, , ,교차로,강서구,강서구 신호동 25-356전,35.09725468,128.8831857,2023-07-25
12258, ,화전지구산업단지- 19구역, , ,교차로,강서구,강서구 신호동 25-191전,35.1000124,128.8832704,2023-07-25
12259, ,화전지구산업단지- 20구역, , ,교차로,강서구,강서구 신호동 25-109전,35.10193395,128.8830608,2023-07-25
12260, ,화전지구산업단지- 21구역(화전1신호등교차로), , ,교차로,강서구,강서구 화전산단1로 173,35.09693423,128.88633,2023-07-25
12261, ,화전지구산업단지- 추가 3구역(화전4신호등교차로), , ,교차로,강서구,강서구 화전산단1로 8,35.10065523,128.8691829,2023-07-25
12262, ,부원교차로A(김해방면), , ,교차로,강서구,강서구 죽동동 537-16,35.21307562,128.8907119,2023-07-25
12263, ,부원교차로B(부산방면), , ,교차로,강서구,강서구 죽동동,35.20066593,128.8842177,2023-07-25
12264, ,강동교삼거리, , ,교차로,강서구,강서구 죽림동 1063-3,35.19208678,128.9034286,2023-07-25
12265, ,가락농협, , ,교차로,강서구,강서구 죽림동 745-3,35.19538163,128.9015873,2023-07-25
12266, ,오봉주유소, , ,교차로,강서구,강서구 호계로 1,37.55809271,126.8223629,2023-07-25
12267, ,화전지구산업단지- 10구역(에스에치팩 앞 화전공원 옆 삼거리), , ,교차로,강서구,강서구 화전산단5로 84,35.10561347,128.8791078,2023-07-25
12268, ,화전지구산업단지- 11구역, , ,교차로,강서구,강서구 녹산동 744,35.1054654,128.8721628,2023-07-25
12269, ,화전지구산업단지- 12구역, , ,교차로,강서구,강서구 화전산단2로 37,35.10502166,128.8749442,2023-07-25
12270, ,화전지구산업단지- 13구역, , ,교차로,강서구,강서구 녹산동 749,35.10540065,128.8786229,2023-07-25
12271, ,화전지구산업단지 14구역, , ,교차로,강서구,강서구 녹산동 754,35.10550115,128.882156,2023-07-25
12272, ,화전지구산업단지- 추가10-1구역(화전24신호등교차로), , ,교차로,강서구,강서구 화전산단5로 84번길 40,35.10572304,128.88263,2023-07-25
12273, ,구랑주유소, , ,교차로,강서구,강서구 가락대로 546,35.1273635,128.8566409,2023-07-25
12274, ,명호초교 주변, , ,단일로,강서구,강서구 명지오션시티2로 41,35.08523165,128.9000646,2023-07-25
12276, ,(천성~눌차간)서중2교차로, , ,교차로,강서구,강서구 천성동 1344-4,35.03373823,128.8113301,2023-07-25
12277, ,(구)송정초교(부산신항 남쪽), , ,교차로,강서구,강서구 송정동 1437-53,35.10695128,128.8431102,2023-07-25
12278, ,삼성전기후문, , ,교차로,강서구,강서구 녹산산업중로 333,35.09610349,128.85775,2023-07-25
12280, ,강서청소시설관리사업소, , ,교차로,강서구,강서구 생곡동 367-65,35.13230842,128.8797901,2023-07-25
12281, ,생곡매립장입구, , ,단일로,강서구,강서구 생곡동 426-1,35.13294861,128.8797641,2023-07-25
12282, ,명지주거16지점, , ,교차로,강서구,강서구 명지오션시티11로 66,35.08402778,128.9031548,2023-07-25
12285, ,봉림지하차도(부산-장유), , ,교차로,강서구,강서구 봉림동 747-62,35.17589416,128.9014706,2023-07-25
12286, ,서부산유통단지 1지점, , ,교차로,강서구,강서구 대저동 3153,35.20292078,128.9698583,2023-07-25
12287, ,서부산유통단지 2지점, , ,교차로,강서구,강서구 유통단지1로 57번길 7,37.55809271,126.8223629,2023-07-25
12288, ,서부산유통단지 3지점, , ,교차로,강서구,강서구 대저동 3295,35.2056376,128.967156,2023-07-25
12289, ,서부산유통단지 4지점, , ,교차로,강서구,강서구 대저동 3373,35.20606737,128.9607364,2023-07-25
12290, ,서부산유통단지 5지점, , ,교차로,강서구,강서구 대저동 3379,35.20774424,128.9607013,2023-07-25
12291, ,서부산유통단지 6지점, , ,교차로,강서구,강서구 대저동 3853,35.20200599,128.9522654,2023-07-25
12292, ,서부산유통단지 7지점, , ,교차로,강서구,강서구 대저동 3415,35.20846352,128.9575248,2023-07-25
12293, ,서부산유통단지 8지점, , ,교차로,강서구,강서구 대저동 3409,35.20838306,128.9585782,2023-07-25
12294, ,남컨임항도로A, , ,교차로,강서구,부산 강서구 성북동 1520,35.07097921,128.8334635,2023-07-25
12295, ,부산신항만컨테이너터미널, , ,교차로,강서구,강서구 성북동 953-1,35.06502203,128.8240619,2023-07-25
12298, ,금룡주유소, , ,교차로,강서구,강서구 봉림동 205-7,35.18636663,128.9029259,2023-07-25
12299, ,장유 ~ 가락간 대흥1교차로, , ,교차로,강서구,강서구 봉림동 1023-1,35.17620748,128.8883657,2023-07-25
12300, ,장유 ~ 가락간 대흥2교차로, , ,교차로,강서구,강서구 봉림동 1040-1,35.17553073,128.8957907,2023-07-25
12301, ,미음지구 4구역 사거리, , ,교차로,강서구,강서구 구랑동 609,35.12624855,128.8562452,2023-07-25
12302, ,미음지구 4구역 삼거리, , ,교차로,강서구,강서구 구랑동 26,35.12281991,128.8592483,2023-07-25
12303, ,공항입구, , ,교차로,강서구,강서구 공항진입로 65,37.55809271,126.8223629,2023-07-25
12304, ,기계공구단지 M2블럭, , ,단일로,강서구,강서구 대저2동 3162,35.16883829,128.9540734,2023-07-25
12305, ,기계공구단지 M1블럭, , ,교차로,강서구,강서구 대저2동 3187-2,35.16795517,128.9563244,2023-07-25
12306, ,대동화명대교대동접속부, , ,교차로,강서구,강서구 대저1동 670-227,35.23361846,128.9936245,2023-07-25
12307, ,서부산유통단지 7-8지점 사이, , ,교차로,강서구,강서구 유통단지1로 97번길 12,37.55809271,126.8223629,2023-07-25
12308, ,서부산유통단지 4-5지점 사이, , ,교차로,강서구,강서구 유통단지1로 97번길 12,37.55809271,126.8223629,2023-07-25
12309, ,명지국제 호반베르디움2차, , ,교차로,강서구,강서구 명지국제5로 89,35.10237724,128.9203587,2023-07-25
12310, ,명지 금강펜테리움3차 주출입구, , ,교차로,강서구,강서구 명지국제5로 110,35.1040816,128.9214528,2023-07-25
12312, ,휴먼시아아파트 입구, , ,교차로,강서구,강서구 과학산단2로 20번길 36,37.55809271,126.8223629,2023-07-25
12313, ,부영아파트 201동, , ,교차로,강서구,강서구 신호산단4로 27,35.08711163,128.8735353,2023-07-25
12314, ,부영아파트 104동, , ,교차로,강서구,강서구 신호산단3로 27,35.08844515,128.8736153,2023-07-25
12316, ,명지더샵2단지후문, , ,교차로,강서구,강서구 명지국제7로 37,35.09751359,128.9054863,2023-07-25
12171, ,지사3지점, , ,교차로,강서구,강서구 과학산단로 405,37.55809271,126.8223629,2023-07-25
12172, ,지사5지점, , ,교차로,강서구,강서구 지사동 1215-6,35.14848911,128.8326192,2023-07-25
12173, ,지사8지점, , ,교차로,강서구,강서구 과학산단2로 20번길 5,37.55809271,126.8223629,2023-07-25
12174, ,지사9지점, , ,교차로,강서구,강서구 과학산단로369번길 33,37.55809271,126.8223629,2023-07-25
12175, ,지사7지점(녹산초교), , ,교차로,강서구,강서구 과학산단2로 20번길 48,37.55809271,126.8223629,2023-07-25
12176, ,지사12지점, , ,교차로,강서구,강서구 과학산단로 558,37.55809271,126.8223629,2023-07-25
12177, ,지사1지점, , ,교차로,강서구,강서구 과학산단로 529,37.55809271,126.8223629,2023-07-25
12178, ,지사10지점, , ,교차로,강서구,강서구 과학산단1로 54,37.55809271,126.8223629,2023-07-25
12179, ,지사11지점, , ,교차로,강서구,강서구 과학산단1로 108,37.55809271,126.8223629,2023-07-25
12180, ,지사4지점, , ,교차로,강서구,강서구 과학산단로 349,37.55809271,126.8223629,2023-07-25
12181, ,지사6지점, , ,교차로,강서구,강서구 과학산단로305번길 7,37.55809271,126.8223629,2023-07-25
12182, ,신항 신설도로, , ,교차로,강서구,강서구 지사동 1249,35.14908,128.83307,2023-07-25
12183, ,화전지구산업단지15구역, , ,교차로,강서구,강서구 화전산업대로 171,35.10444599,128.8871574,2023-07-25
12184,공항로,명지신포마을, , ,단일로,강서구,강서구 공항로 75-33,37.55809271,126.8223629,2023-07-25
12185, ,삼광초교, , ,단일로,강서구,강서구 제도로 434,37.55809271,126.8223629,2023-07-25
12186, ,녹산보건소, , ,단일로,강서구,강서구 생곡로 17,35.1234673,128.8955266,2023-07-25
12187, ,덕도초등학교, , ,교차로,강서구,강서구 상덕로 113,37.55809271,126.8223629,2023-07-25
12188, ,덕포정미소, , ,단일로,강서구,강서구 상덕로 103-1,37.55809271,126.8223629,2023-07-25
12189, ,강동교회, , ,교차로,강서구,강서구 강동동 2164-1,35.19178674,128.9121767,2023-07-25
12190, ,명지대방디엠시티 센텀오션 1차, , ,교차로,강서구,강서구 명지국제6로 99,35.09266564,128.9100718,2023-07-25
12191, ,부산항임항도로 R지점(신항 3번신호등), , ,교차로,강서구,강서구 성북동 1497,35.08316485,128.8244858,2023-07-25
12192, ,부산항임항도로 횡단로, , ,교차로,강서구,강서구 성북동 1497,35.08316485,128.8244858,2023-07-25
12193, ,부산신항X지점, , ,교차로,강서구,강서구 성북동 1492,35.0871572,128.8312157,2023-07-25
12194, ,북컨테이너배후부지 V지점(신항 10번신호등), , ,교차로,강서구,강서구 성북동 1500,35.086374,128.8244743,2023-07-25
12195, ,북컨테이너배후부지 Q지점(신항 11번신호등), , ,교차로,강서구,강서구 성북동 1500,35.086374,128.8244743,2023-07-25
12196, ,신항입구삼거리(견마교입구), , ,교차로,강서구,강서구 송정동 1499-2,35.08999518,128.832747,2023-07-25
12197, ,녹산배수펌프장, , ,교차로,강서구,강서구 녹산동 1273-142,35.12029784,128.8999132,2023-07-25
12199, ,가락초교, , ,교차로,강서구,강서구 죽림동 219-37,35.19637787,128.8985346,2023-07-25
12200, ,미곡처리장, , ,교차로,강서구,강서구 죽림동 547,35.19849932,128.8944619,2023-07-25
12201, ,죽림충전소, , ,교차로,강서구,강서구 죽림동 639,35.20055963,128.8937707,2023-07-25
12202, ,송산추어탕, , ,교차로,강서구,강서구 죽림동 295,35.20340831,128.8925171,2023-07-25
12203, ,가락 현대어린이집, , ,교차로,강서구,강서구 죽림동 292,35.20446594,128.8921113,2023-07-25
12204, ,가락 화성조경, , ,단일로,강서구,강서구 죽림동 41-84,35.20327545,128.9019163,2023-07-25
12205, ,가락LPG가스충전소, , ,교차로,강서구,강서구 죽림동 38-11,35.20320326,128.9019265,2023-07-25
12206, ,세산이주단지, , ,교차로,강서구,강서구 생곡동 113-8,35.1361872,128.8905088,2023-07-25
12207, ,둔치2호교, , ,교차로,강서구,강서구 생곡동 13-1,35.13491382,128.895718,2023-07-25
12208,르노삼성대로,신항만주유소, , ,교차로,강서구,강서구 르노삼성대로 372,37.55809271,126.8223629,2023-07-25
12209, ,명지주거5지점, , ,교차로,강서구,강서구 명지오션시티로9로 21,35.1273856,128.8762151,2023-07-25
12210, ,명지주거6지점, , ,교차로,강서구,강서구 명지동 3272,35.0866546,128.8978102,2023-07-25
12211, ,명지주거단지 7지점, , ,교차로,강서구,강서구 명지오션시티로2로 17,35.1273856,128.8762151,2023-07-25
12212, ,명지주거13지점, , ,교차로,강서구,강서구 명지동 3302,35.08535139,128.8960742,2023-07-25
12213, ,명지주거14지점, , ,교차로,강서구,강서구 명지동 3234-2,35.08313034,128.8977715,2023-07-25
12215, ,명지주거21지점, , ,교차로,강서구,강서구 명지오션시티로12로 10,35.1273856,128.8762151,2023-07-25
12216, ,명지주거22지점, , ,교차로,강서구,강서구 명지오션시티로1로 155,35.1273856,128.8762151,2023-07-25
12217, ,명지주거23지점, , ,교차로,강서구,강서구 명지오션시티로3로 23,35.1273856,128.8762151,2023-07-25
12218, ,명지주거26지점, , ,교차로,강서구,강서구 명지동 3304,35.08040501,128.8993974,2023-07-25
12219, ,명지주거단지 27지점, , ,교차로,강서구,강서구 명지오션시티로1로 163,35.1273856,128.8762151,2023-07-25
12220, ,명지주거8지점, , ,교차로,강서구,강서구 명지오션시티로10로 80,35.1273856,128.8762151,2023-07-25
12221, ,명지주거10지점, , ,교차로,강서구,강서구 명지오션시티로8로 21,35.1273856,128.8762151,2023-07-25
12222, ,명지주거11지점, , ,교차로,강서구,강서구 명지동 3245-6,35.08499049,128.9070146,2023-07-25
12223, ,명지주거단지 12지점, , ,교차로,강서구,강서구 명지오션시티1로 284,35.08408011,128.9118076,2023-07-25
12224, ,명지주거단지 15지점, , ,교차로,강서구,강서구 명지오션시티2로 71,35.0839519,128.9000286,2023-07-25
12225, ,명지주거17지점, , ,교차로,강서구,강서구 명지오션시티11로 74,35.08406696,128.9039448,2023-07-25
12226, ,명지주거단지 18지점, , ,교차로,강서구,강서구 명지오션시티6로 33,35.0840701,128.9083422,2023-07-25
12227, ,명지주거단지 19지점, , ,교차로,강서구,강서구 명지오션시티12로 120,35.0817448,128.9082945,2023-07-25
12228, ,명지주거24지점, , ,교차로,강서구,강서구 명지동 3238-10,35.08224214,128.9032667,2023-07-25
12229, ,명지주거28지점, , ,교차로,강서구,강서구 명지오션시티1로 173,35.0799016,128.9040523,2023-07-25
12230, ,명지주거단지 29지점, , ,교차로,강서구,강서구 명지동 3306,35.08047761,128.9077869,2023-07-25
