구군명,위도,경도,총합계,데이터기준일자,위치명,구간시점,구간종점,식재거리 km,메타세콰이아,칠엽수,중국단풍,팽나무,튤립나무,단풍나무,벽오동,대왕참나무,감나무,산딸나무,모과나무,왕벚나무,느티나무,버즘나무,양버즘,이팝나무,회화나무,모감주,계수나무,가죽나무,황벽나무,수양버들,복자기,느릅나무,대추나무,후박나무,먼나무,해송,가시나무,구실잣밤나무,개잎갈나무,녹나무,참식,주목,아왜나무,은행나무,가이즈카향나무,기타나무
해운대구,35.17943,129.168407,454,2024-07-31,부산광역시 해운대구 양운로,대천공원 입구,청사포 입구,2020,0,0,0,0,0,0,0,0,0,0,0,201,154,0,0,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
해운대구,35.166944,129.17753,149,2024-07-31,부산광역시 해운대구 양운로,좌2지구대,보건소변,1330,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0
해운대구,35.16934,129.171096,31,2024-07-31,부산광역시 해운대구 양운로(구.양운1길),탑마트,대천램프,210,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.232429,129.157937,97,2024-07-31,부산광역시 해운대구 윗반송로,반송탑마트,운봉교,560,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
해운대구,35.188327,129.1264,38,2024-07-31,부산광역시 해운대구 재반로(구.내곡4길),재송동 부산은행,동부지청,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
해운대구,35.188327,129.1264,2,2024-07-31,부산광역시 해운대구 재반로(구.내곡길),구 내곡길,구 내곡길,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
해운대구,35.194775,129.130589,283,2024-07-31,부산광역시 해운대구 재반로(구.반여로),반여2치안센터,반여1인지중학교,1530,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,79,0,0
해운대구,35.179188,129.126198,71,2024-07-31,부산광역시 해운대구 재반로(구.소나무길),가야농원,재송동농협지점,780,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.166175,129.168311,208,2024-07-31,부산광역시 해운대구 좌동로,중동 E-마트,좌동한국통심,1640,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
해운대구,35.161672,129.173515,1194,2024-07-31,부산광역시 해운대구 좌동순환로,중2동주민센터,힐스테이트위브,6030,0,26,0,0,0,0,0,0,0,0,0,17,624,0,0,60,440,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
해운대구,35.166106,129.168338,303,2024-07-31,부산광역시 해운대구 좌동순환로,중동 E-마트,수영세무서,200,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.167784,129.167169,44,2024-07-31,부산광역시 해운대구 좌동순환로,수영세무서,중동지하차도,170,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
해운대구,35.16627,129.171834,65,2024-07-31,부산광역시 해운대구 좌동순환로,동일아파트 앞 사거리,동일아파트 101동,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
해운대구,35.172799,129.132232,656,2024-07-31,부산광역시 해운대구 센텀5로,영화의전당,센텀큐,590,0,0,0,0,0,0,0,0,0,0,0,105,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.172357,129.127499,146,2024-07-31,부산광역시 해운대구 센텀6로,KNN방송국,센텀119안전센터,310,0,0,0,0,0,0,0,0,0,0,0,124,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.173773,129.124123,50,2024-07-31,부산광역시 해운대구 센텀7로,부산영상후반작업시설,센텀필상가,350,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.167343,129.12921,352,2024-07-31,부산광역시 해운대구 센텀남대로,수영1호교,삼호가든 앞 교차로,1080,33,0,0,0,0,0,0,0,0,0,0,45,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.184425,129.118881,364,2024-07-31,부산광역시 해운대구 센텀동로,센텀홈플러스,과정교,2140,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.175571,129.122881,148,2024-07-31,부산광역시 해운대구 센텀북대로,센텀고등학교 삼거리,센텀중학교 삼거리,462,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.181707,129.206253,82,2024-07-31,부산광역시 해운대구 송정강변로,송정천변,송정2호교,1820,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
해운대구,35.180492,129.198783,68,2024-07-31,부산광역시 해운대구 송정광어골로,경보이리스힐 101동,경보이리스힐 104동,198,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,0
해운대구,35.218116,129.140825,472,2024-07-31,부산광역시 해운대구 석대천로,재활용선별장,새반송교,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.212563,129.126604,526,2024-07-31,부산광역시 해운대구 선수촌로,풍산금속삼거리,태광산업,660,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,386,31,0,8,0,0,0,0,0,0,0,0,0
해운대구,35.212566,129.12665,74,2024-07-31,부산광역시 해운대구 선수촌로,풍산금속삼거리,석대삼거리,2870,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.217714,129.122715,0,2024-07-31,부산광역시 해운대구 선수촌로,반여농산물 동문,원동 왕자아파트,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.174852,129.175425,138,2024-07-31,부산광역시 해운대구 세실로(구.견암길),좌동 건영아파트,경동아파트 삼거리,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0
해운대구,35.174763,129.175527,33,2024-07-31,부산광역시 해운대구 세실로(구.산책1길),좌동건영2차아파트,주공402동,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
해운대구,35.178044,129.176694,101,2024-07-31,부산광역시 해운대구 세실로(구.상산마을길),좌4동사무소 앞,국군통합병원 입구,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,71,0,0
해운대구,35.169358,129.178494,16,2024-07-31,부산광역시 해운대구 세실로(구.양운2길),국민은행장산지점,대우아파트,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
해운대구,35.166911,129.177572,89,2024-07-31,부산광역시 해운대구 세실로(구.양운3길),좌2지구대,신곡중학교,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
해운대구,35.167858,129.13032,162,2024-07-31,부산광역시 해운대구 센텀1로,롯데갤러리움,WBC더팰리스오피스텔,360,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.1685,129.131425,67,2024-07-31,부산광역시 해운대구 센텀2로,센텀시티역,센텀뷰라움,360,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.169118,129.132501,74,2024-07-31,부산광역시 해운대구 센텀3로,센텀역 교차로,트럼프월드센텀Ⅱ,360,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.169006,129.127909,393,2024-07-31,부산광역시 해운대구 센텀4로,신세계백화점,홈플러스 센텀시티점,620,0,0,0,0,0,0,0,0,0,0,0,384,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.164946,129.131639,70,2024-07-31,부산광역시 해운대구 APEC로,올림픽동산 삼거리,수비삼거리,1080,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.167963,129.139846,0,2024-07-31,부산광역시 해운대구 광안대로,중국영사관,우2동 지구대,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.180492,129.198783,127,2024-07-31,부산광역시 해운대구 광어골길,광어골삼거리,광어골,720,0,0,0,0,0,0,0,0,0,0,0,100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.16138,129.171752,857,2024-07-31,부산광역시 해운대구 달맞이길,미포육거리,송정터널,5200,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,14,0,0,0,0,0,0,58,19,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.167841,129.167162,79,2024-07-31,부산광역시 해운대구 대천로,수영세무서,화목아파트,2110,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
해운대구,35.180952,129.17605,342,2024-07-31,부산광역시 해운대구 대천로 103번길,LG아파트 120동 앞,장산로 접속,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,317,0,0,0,0,0,0,0,0,0,0
해운대구,35.174153,129.164426,111,2024-07-31,부산광역시 해운대구 대천로 67번길,53사령부정문,주공1차아파트 삼거리,190,0,0,0,0,0,0,0,0,0,0,0,13,30,0,0,0,9,0,0,0,0,0,0,0,0,48,0,0,9,0,0,0,0,0,0,2,0,0
해운대구,35.160391,129.149252,80,2024-07-31,부산광역시 해운대구 동백로,운촌삼거리,해수욕장,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
해운대구,35.158176,129.14347,0,2024-07-31,부산광역시 해운대구 마린시티1로,요트경기장 동문 앞 삼거리,까메리아,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.159538,129.14484,215,2024-07-31,부산광역시 해운대구 마린시티2로,대우트럼프,수영만방파제,690,0,0,0,47,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1,0,38,0,0,0,0,0,0,0,0,0
해운대구,35.158766,129.147416,54,2024-07-31,부산광역시 해운대구 마린시티3로,홀플러스,방파제,560,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,35,0,0,0,0,0,0,0,0,0
사상구,35.14981727,128.9945783,656,2024-08-12,부산광역시 사상구 가야대로,진구경계,감전IC,4400,83,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,490,,
사상구,35.16604926,128.989306,1151,2024-08-12,부산광역시 사상구 백양대로,주례LG,스파캐슬,8360,,,,,,,,,,,,17,,,556,9,,,,,,,,,,12,,,,,,,,,,557,,
해운대구,35.217892,129.119547,654,2024-07-31,부산광역시 해운대구 반송로,석대 동천교,기장군 경계,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0
해운대구,35.193779,129.118133,0,2024-07-31,부산광역시 해운대구 반여로,반여왕자아파트 입구,신동아아파트,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.206852,129.119347,45,2024-07-31,부산광역시 해운대구 삼어로,센텀트루엘 101동,센텀강변현대아파트,320,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,35.203878,129.117565,0,2024-07-31,부산광역시 해운대구 삼어로,반여4 일동아파트,동래구 경계,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.1027,128.9222,87,2024-08-23,명지동 도시바람길숲,명지동 3348,명지동 3348, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.09548,128.89996,43,2024-08-23,명지동 3609,명지동 3581-1,명지동 3579-1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.106146,128.886361,168,2024-08-23,화전산단2로133~134번길,SCC,아산정밀, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0
강서구,35.110426,128.87571,198,2024-08-23,화전산단5로117~118번길,화전동 553-2,화전동 578-10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
강서구,35.10168095,128.8875068,542,2024-08-23,화전산업대로,화동공원,신영기계공원, ,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.09864623,128.8778013,416,2024-08-23,화전산단1로,태웅(화전동601-1),지에스하이드로(화전동594-2), ,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.10152514,128.874884,89,2024-08-23,화전산단1로63번길,태광(북),태광(남), ,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,37.44422971,126.449637,2977,2024-08-23,공항로,대동,명지IC, ,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.22034673,128.9693749,470,2024-08-23,대저중앙로,변덕마을,부산교도소, ,0,0,0,0,0,0,0,0,0,0,0,336,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0
강서구,35.10835291,128.8805265,317,2024-08-23,화전산단3로,강림,SCC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0
강서구,35.099759,128.880274,677,2024-08-23,화전산단5로14~98번길,화전산단5로 내,화전산단5로 내, ,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,211,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
강서구,35.10473321,128.8830471,274,2024-08-23,화전산단6로,신마트(화전동 555-11),화전동 594-1, ,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.103463,128.883227,587,2024-08-23,화전산단6로이면도로,화전산단6로 내,화전산단6로 내, ,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,146,66,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,69,0,0
강서구,35.10548809,128.8782655,272,2024-08-23,화전산단5로,CU편의점,우리은행, ,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.209882,128.972345,184,2024-08-23,강서체육공원뒤편 농로,체육공원역,대저들길, ,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.20584928,128.9426485,237,2024-08-23,평강로,공군부대,남해고속도로, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0
강서구,35.138576,128.846566,910,2024-08-23,과학산단1로(이면도로),경성테크,LEINI, ,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.02246588,128.3467217,199,2024-08-23,남해안대로,세산삼거리,미음교차로, ,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.179554,129.075641,53,2024-08-23,강동양묘장 주변도로,김해교,강동양묘장, ,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
강서구,35.1039265,128.8797583,275,2024-08-23,화전산단2로,태웅,두성중공업, ,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.02206373,128.8221487,117,2024-08-23,천성대항길,천성,대항, ,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.13924124,128.8721258,1763,2024-08-23,가락대로(가락동),조만포삼거리,송정사거리, ,0,0,0,0,0,0,0,0,0,0,0,1468,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.13924124,128.8721258,315,2024-08-23,가락대로(녹산동),거가대교입구,송정1펌프장, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.101713,128.868141,95,2024-08-23,녹산화전로(화전이면도로),화전동 602-4,화전동 602-1, ,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,34.75239808,126.3584789,278,2024-08-23,신항로,견마교 입구,창원경계, ,0,0,0,0,0,0,0,0,0,0,0,178,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.13390498,128.8825466,148,2024-08-23,생곡산단로,생곡동 101-61,생곡동 367-84, ,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.152777,128.83021,112,2024-08-23,과학산단2로(보고산단),보고산단 내,보고산단 내, ,40,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.138962,128.877977,452,2024-08-23,가달로(국제물류4공구),국제물류4공구 내,국제물류 4공구 내, ,0,0,0,0,0,0,0,0,0,44,0,342,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.10699,128.959676,499,2024-08-23,낙동남로(국제물류5공구),국제물류5공구 내,국제물류 5공구 내, ,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.151013,128.820129,63,2024-08-23,과학산단2로19번길(지사2일반산단),지사2일반산단,지사2일반산단, ,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.21294475,128.9614581,1174,2024-08-23,낙동북로,구포대교,김해교(선암다리), ,0,0,0,0,0,0,0,0,0,0,0,142,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,997,0,0
강서구,35.21491523,128.9697715,128,2024-08-23,대저로,대저1동 2530-4,대저1동 1625-1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
금정구,36.52892786,129.0506704,998,2024-08-29,체육공원로,금정문화회관,금정체육공원,10.29, , , , , , , , , , , ,906,92, , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,37.30579949,126.7976398,165,2024-08-29,산성로,애광양로원,금성동사무소,6.66, , , , , , , , , , , ,165, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,37.30470251,127.0818004,16,2024-08-29,상현로,선동집,선동교,0.095, , , , , , , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,37.14911283,127.0390852,40,2024-08-29,서동로,우편취급국,공영주차장,0.18, , , , , , , , , , , , , , , ,40, , , , , , , , , , , , , , , , , , , , , , 
금정구,35.22810478,129.0809098,184,2024-08-29,소정로,금강로,금샘로,1.3, , , , , , , , , , , , ,184, , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.96543446,126.8200818,195,2024-08-29,수림로,금정산 쌍용예가,금정산 쌍용예가,2.5, , , , , , , , , , , , ,63, , ,83, , , , , , , , , , , , ,49, , , , , , , , , 
금정구,35.24092307,129.0903608,28,2024-08-29,수림로 20번길,KT금정지점,SK아파트,0.2, , , , , , , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,37.31551482,126.8623186,114,2024-08-29,식물원로,중앙대로,식물원 앞,1.08, , , , , , , , , , , ,114, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.2488573,129.1039167,14,2024-08-29,오륜대로,오륜동666,오륜동604-3,0.5, , , , , , , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.22158237,129.0875586,41,2024-08-29,오시게로,온천장역 4번출구,온천5호교,1.11, , , , , , , , , , , ,41, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.22536227,129.0987257,148,2024-08-29,윤산로,수도사,서곡초등학교,2.18, , , , , , , , , , , ,148, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,36.61736557,127.4534212,40,2024-08-29,장전로,장전래미안102동,부산대후문진입로,0.55, , , , , , , , , , , , , , , ,38, , , , , , , , , , ,2, , , , , , , , , , , 
금정구,35.23144147,129.0888376,14,2024-08-29,장전온천천로,온천5호교,부산대남측주차장,0.34, , , , , , , , , , , ,9, , , ,5, , , , , , , , , , , , , , , , , , , , , , 
금정구,35.234243,129.115581,73,2024-08-29,정관산업로(진입로),회동교차로,개좌터널,1.2,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,37.32681079,126.7917368,1266,2024-08-29,중앙대로,온천장지하철역,노포동양산경계,10,219, , , , , , , , , , ,91,67, , , , , , , , , , , , , , , , , , , , , , ,889, , 
금정구,35.24942046,129.0886421,120,2024-08-29,중앙대로1841번길,이마트,금샘로,0.66, , , , , , , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , ,60, , 
금정구,37.86047829,127.2891815,29,2024-08-29,금강로,부산대정문,부산대후문,0.39, , , , , , , ,16, , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,37.41926649,127.5282737,96,2024-08-29,금사로,동부폐차장,삼겹파티,1.73, , , , , , , , , , , , , , , ,96, , , , , , , , , , , , , , , , , , , , , , 
금정구,35.25002016,129.0849391,1063,2024-08-29,금샘로,금정로,식물원 앞,7.96, , , , , , , , , , , ,774,40, , ,242, , , , , , , , , , , , , ,7, , , , , , , , 
금정구,37.36675707,126.942385,356,2024-08-29,금정로,경부고속도로입구,동래구경계,3, , , , ,139, , , , , , , , , , ,26, , , , , , , , , , , , , , , , , , , ,190, , 
금정구,37.34001546,127.5280242,37,2024-08-29,남산로,남산동지하철역,남산고교,0.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37, , 
금정구,35.31829698,129.0626131,476,2024-08-29,노포사송로,노포삼거리,양산경계,2.36, , , , , , , , , , , ,476, , , , , , , , , , , , , , , , , , , , , , , , , , 
강서구,35.083867,128.827667,1470,2024-08-23,가리새-범방로(국제물류 1~3공구),국제물류1~3공구,국제물류1~3공구, ,122,0,0,0,0,0,0,0,0,85,0,368,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,35.17497778,128.9480986,207,2024-08-23,공항진입로,공항사거리,공항주차장, ,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0
금정구,37.42349893,126.6574921,56,2024-08-29,청룡로,범어사사거리,금샘로 입구,0.68, , , , , , , , , , , , ,56, , , , , , , , , , , , , ,2, , , , , , , , , , , 
금정구,35.27777797,129.0897642,39,2024-08-29,청룡예전로,범어정수장,경동아파트,0.37,16, , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , 
강서구,35.146187,128.831808,18,2024-08-23,과학산단333번길(성우일반산단),성우산단 내,성우산단 내, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
금정구,37.34133196,127.0697944,97,2024-08-29,동천로,삼한전자금사공단,동대교,1.04, , , , , , , , , , , ,97, , , , , , , , , , , , , , , , , , , , , , , , , , 
금정구,35.215645,129.114198,194,2024-08-29,동현로(부금로),부곡동우리은행,서동동신교회,1.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,194, , 
