address_do,geometry,ADM_NM
구랑동,POINT (128.8551318 35.12742426),녹산동
구랑동,POINT (128.8550586 35.12705011),녹산동
구랑동,POINT (128.8555734 35.12736071),녹산동
녹산동,POINT (128.8718779 35.10440253),녹산동
녹산동,POINT (128.8721937 35.1044856),녹산동
녹산동,POINT (128.8721016 35.1047322),녹산동
화전동,POINT (128.8782527 35.10619806),녹산동
화전동,POINT (128.8782458 35.10597772),녹산동
화전동,POINT (128.8784377 35.10608357),녹산동
죽림동,POINT (128.9012323 35.1961836),가락동
죽림동,POINT (128.9010879 35.19608658),가락동
죽림동,POINT (128.901314 35.19604758),가락동
죽림동,POINT (128.902531 35.19502038),가락동
죽림동,POINT (128.9036058 35.19217458),가락동
죽림동,POINT (128.9037142 35.19193064),가락동
죽림동,POINT (128.9038353 35.19208449),가락동
화전동,POINT (128.8870678 35.09602302),녹산동
화전동,POINT (128.888094 35.10819571),녹산동
화전동,POINT (128.888119 35.10848845),녹산동
녹산동,POINT (128.8729623 35.10847936),녹산동
녹산동,POINT (128.8729508 35.10819973),녹산동
녹산동,POINT (128.8731971 35.10836643),녹산동
녹산동,POINT (128.8872224 35.1116526),녹산동
녹산동,POINT (128.8875004 35.11138741),녹산동
녹산동,POINT (128.883679 35.11249875),녹산동
녹산동,POINT (128.8768932 35.11245653),녹산동
녹산동,POINT (128.8782328 35.11228129),녹산동
녹산동,POINT (128.8784731 35.11245563),녹산동
녹산동,POINT (128.878 35.11245712),녹산동
봉림동,POINT (128.9010571 35.17950997),가락동
명지동,POINT (128.9075366 35.07962044),명지2동
명지동,POINT (128.9053645 35.07963276),명지2동
명지동,POINT (128.9036006 35.08176813),명지2동
명지동,POINT (128.9035992 35.08220023),명지2동
명지동,POINT (128.9115317 35.08183526),명지2동
명지동,POINT (128.9115312 35.08414266),명지2동
명지동,POINT (128.9115318 35.08452736),명지2동
명지동,POINT (128.9117795 35.08658625),명지2동
명지동,POINT (128.91185 35.08688551),명지2동
명지동,POINT (128.9033042 35.07961554),명지2동
명지동,POINT (128.9038778 35.07961812),명지2동
명지동,POINT (128.9036024 35.07985158),명지2동
명지동,POINT (128.8996586 35.07961431),명지2동
명지동,POINT (128.8960581 35.08214904),명지2동
명지동,POINT (128.8960572 35.08411109),명지2동
명지동,POINT (128.8969769 35.08884481),명지2동
명지동,POINT (128.8971763 35.08902335),명지2동
생곡동,POINT (128.8944236 35.13529493),녹산동
생곡동,POINT (128.8907024 35.13635824),녹산동
죽동동,POINT (128.8905072 35.2091754),가락동
죽동동,POINT (128.8912067 35.20663289),가락동
죽동동,POINT (128.8916868 35.2048689),가락동
죽동동,POINT (128.892224 35.20316067),가락동
죽동동,POINT (128.8927533 35.20170373),가락동
죽동동,POINT (128.8928514 35.20143444),가락동
죽동동,POINT (128.8929579 35.20159776),가락동
죽동동,POINT (128.8943672 35.19746609),가락동
죽동동,POINT (128.8945429 35.19749517),가락동
죽림동,POINT (128.8970521 35.19626251),가락동
죽림동,POINT (128.8970255 35.19617496),가락동
죽림동,POINT (128.8969219 35.19608533),가락동
녹산동,POINT (128.9004083 35.11976301),녹산동
송정동,POINT (128.8329157 35.08924602),녹산동
송정동,POINT (128.8336181 35.08896897),녹산동
성북동,POINT (128.8309773 35.0869631),가덕도동
성북동,POINT (128.8309429 35.08732981),가덕도동
성북동,POINT (128.8313968 35.08731598),가덕도동
강동동,POINT (128.9086956 35.19206814),강동동
강동동,POINT (128.9138673 35.19156386),강동동
강동동,POINT (128.9159874 35.19139155),강동동
녹산동,POINT (128.8961078 35.12372411),녹산동
강동동,POINT (128.9167284 35.15189286),강동동
명지동,POINT (128.9338723 35.11440086),명지1동
화전동,POINT (128.8877059 35.10371944),녹산동
화전동,POINT (128.8877404 35.10412545),녹산동
지사동,POINT (128.8359049 35.14893661),녹산동
지사동,POINT (128.836273 35.14895074),녹산동
지사동,POINT (128.8306802 35.14916837),녹산동
지사동,POINT (128.830437 35.14890631),녹산동
지사동,POINT (128.8307086 35.14870733),녹산동
지사동,POINT (128.8309216 35.14895435),녹산동
지사동,POINT (128.8245185 35.14169479),녹산동
지사동,POINT (128.8282724 35.14415619),녹산동
지사동,POINT (128.8111582 35.14937865),녹산동
지사동,POINT (128.8093358 35.14942171),녹산동
지사동,POINT (128.830116 35.14591981),녹산동
지사동,POINT (128.8306843 35.15081527),녹산동
지사동,POINT (128.8307186 35.15051707),녹산동
지사동,POINT (128.832726 35.14894769),녹산동
지사동,POINT (128.8331371 35.14894421),녹산동
지사동,POINT (128.8245922 35.14891286),녹산동
지사동,POINT (128.8193325 35.14960152),녹산동
송정동,POINT (128.8357749 35.09795116),녹산동
신호동,POINT (128.8751331 35.08132626),녹산동
신호동,POINT (128.8730032 35.08237624),녹산동
신호동,POINT (128.8729993 35.08543817),녹산동
신호동,POINT (128.8730011 35.08590573),녹산동
신호동,POINT (128.8729991 35.08770064),녹산동
지사동,POINT (128.845349 35.1438726),녹산동
생곡동,POINT (128.86098 35.13267649),녹산동
생곡동,POINT (128.8610333 35.13238619),녹산동
녹산동,POINT (128.8965205 35.12103103),녹산동
송정동,POINT (128.8558251 35.09346641),녹산동
송정동,POINT (128.8394301 35.10375428),녹산동
송정동,POINT (128.839434 35.10406726),녹산동
강동동,POINT (128.9248586 35.19574897),강동동
신호동,POINT (128.8772569 35.08132627),녹산동
신호동,POINT (128.8819639 35.08720779),녹산동
신호동,POINT (128.8819675 35.08764749),녹산동
대저1동,POINT (128.9742656 35.2075226),대저1동
신호동,POINT (128.8819674 35.08349026),녹산동
신호동,POINT (128.8819651 35.08545834),녹산동
신호동,POINT (128.8819654 35.08590827),녹산동
대저1동,POINT (128.9777966 35.20606939),대저1동
녹산동,POINT (128.89428 35.12205661),녹산동
녹산동,POINT (128.8944141 35.12192685),녹산동
녹산동,POINT (128.894529 35.1220682),녹산동
녹산동,POINT (128.894532 35.12227887),녹산동
명지동,POINT (128.914899 35.11584946),명지1동
녹산동,POINT (128.8847973 35.1130219),녹산동
녹산동,POINT (128.8848566 35.11277897),녹산동
녹산동,POINT (128.8860568 35.11229347),녹산동
녹산동,POINT (128.8912951 35.11910297),녹산동
송정동,POINT (128.8562492 35.11039961),녹산동
송정동,POINT (128.856477 35.1103072),녹산동
명지동,POINT (128.9234046 35.11365617),명지1동
녹산동,POINT (128.8696792 35.1123816),녹산동
송정동,POINT (128.8394388 35.09973078),녹산동
대저2동,POINT (128.9591479 35.17563106),대저2동
송정동,POINT (128.8235537 35.10152332),녹산동
송정동,POINT (128.8237096 35.10190503),녹산동
송정동,POINT (128.8424968 35.0979606),녹산동
송정동,POINT (128.8429498 35.0979597),녹산동
송정동,POINT (128.8394466 35.09536821),녹산동
송정동,POINT (128.8394474 35.09581071),녹산동
송정동,POINT (128.8568431 35.08896368),녹산동
송정동,POINT (128.8573848 35.08896432),녹산동
명지동,POINT (128.9256695 35.11318575),명지1동
명지동,POINT (128.9267652 35.1129605),명지1동
대저1동,POINT (128.9581336 35.21509067),대저1동
대저1동,POINT (128.9598962 35.21513362),대저1동
생곡동,POINT (128.8787978 35.13863824),녹산동
미음동,POINT (128.8737745 35.14143589),녹산동
생곡동,POINT (128.873799 35.14106214),녹산동
생곡동,POINT (128.8741495 35.14118554),녹산동
생곡동,POINT (128.8741037 35.14147877),녹산동
송정동,POINT (128.8526178 35.0844028),녹산동
송정동,POINT (128.8526234 35.0846275),녹산동
송정동,POINT (128.8394706 35.08579263),녹산동
대저2동,POINT (128.9570329 35.18094634),대저2동
송정동,POINT (128.8324525 35.09794342),녹산동
송정동,POINT (128.8329948 35.09794626),녹산동
송정동,POINT (128.8391104 35.09797245),녹산동
송정동,POINT (128.839442 35.09771199),녹산동
송정동,POINT (128.8397666 35.09795292),녹산동
송정동,POINT (128.839425 35.09819729),녹산동
송정동,POINT (128.8457456 35.09796365),녹산동
송정동,POINT (128.8460251 35.09772018),녹산동
송정동,POINT (128.8462974 35.09796434),녹산동
송정동,POINT (128.8489341 35.09796586),녹산동
송정동,POINT (128.8494731 35.09796879),녹산동
송정동,POINT (128.8523083 35.09796929),녹산동
송정동,POINT (128.8526012 35.09772757),녹산동
송정동,POINT (128.8529045 35.09797251),녹산동
송정동,POINT (128.8589057 35.09798207),녹산동
송정동,POINT (128.8591841 35.09773412),녹산동
송정동,POINT (128.859464 35.09798013),녹산동
송정동,POINT (128.8617812 35.09798176),녹산동
송정동,POINT (128.8623372 35.09798396),녹산동
송정동,POINT (128.8657645 35.09823155),녹산동
송정동,POINT (128.8654658 35.09798829),녹산동
송정동,POINT (128.8657652 35.09774467),녹산동
송정동,POINT (128.8665624 35.09781543),녹산동
송정동,POINT (128.8660944 35.09798734),녹산동
송정동,POINT (128.8684534 35.09380806),녹산동
송정동,POINT (128.8682268 35.09348159),녹산동
송정동,POINT (128.8687686 35.09345746),녹산동
송정동,POINT (128.8618047 35.0889702),녹산동
송정동,POINT (128.8623446 35.08897041),녹산동
송정동,POINT (128.8589222 35.08896619),녹산동
송정동,POINT (128.8591909 35.08773868),녹산동
송정동,POINT (128.8591983 35.08794014),녹산동
송정동,POINT (128.8594727 35.08896737),녹산동
송정동,POINT (128.8591966 35.0892346),녹산동
송정동,POINT (128.8591956 35.08868705),녹산동
송정동,POINT (128.852322 35.08895873),녹산동
송정동,POINT (128.8526164 35.08771866),녹산동
송정동,POINT (128.8526196 35.08793676),녹산동
송정동,POINT (128.852916 35.08895926),녹산동
송정동,POINT (128.8526166 35.08922632),녹산동
송정동,POINT (128.8526192 35.08867774),녹산동
송정동,POINT (128.848949 35.08895495),녹산동
송정동,POINT (128.84949 35.08895402),녹산동
송정동,POINT (128.846037 35.08921908),녹산동
송정동,POINT (128.845768 35.08894986),녹산동
송정동,POINT (128.8460423 35.08875773),녹산동
송정동,POINT (128.8463179 35.08895076),녹산동
송정동,POINT (128.8424708 35.08894658),녹산동
송정동,POINT (128.8430097 35.08894579),녹산동
송정동,POINT (128.8394564 35.09025587),녹산동
송정동,POINT (128.839133 35.08894054),녹산동
송정동,POINT (128.8394664 35.08873967),녹산동
송정동,POINT (128.8394609 35.08921054),녹산동
송정동,POINT (128.8397843 35.08894301),녹산동
송정동,POINT (128.8266915 35.09427682),녹산동
송정동,POINT (128.8266753 35.09408333),녹산동
송정동,POINT (128.8269182 35.09408939),녹산동
송정동,POINT (128.8270226 35.09437652),녹산동
송정동,POINT (128.8242913 35.09620487),녹산동
송정동,POINT (128.822189 35.09788094),녹산동
송정동,POINT (128.8221348 35.09814735),녹산동
송정동,POINT (128.8231386 35.10035613),녹산동
송정동,POINT (128.8235588 35.10046319),녹산동
송정동,POINT (128.8266732 35.09883142),녹산동
송정동,POINT (128.8270497 35.09852669),녹산동
송정동,POINT (128.8293453 35.09667644),녹산동
송정동,POINT (128.8293716 35.09634103),녹산동
송정동,POINT (128.8297757 35.09632933),녹산동
송정동,POINT (128.8297543 35.09666371),녹산동
송정동,POINT (128.8391155 35.09344668),녹산동
송정동,POINT (128.83945 35.09322217),녹산동
송정동,POINT (128.8397767 35.09344925),녹산동
송정동,POINT (128.8394503 35.09367324),녹산동
송정동,POINT (128.845742 35.09345395),녹산동
송정동,POINT (128.8460289 35.09322771),녹산동
송정동,POINT (128.8463 35.09345369),녹산동
송정동,POINT (128.8460269 35.09367805),녹산동
송정동,POINT (128.8489465 35.09346023),녹산동
송정동,POINT (128.8494757 35.09345977),녹산동
송정동,POINT (128.8523152 35.09346552),녹산동
송정동,POINT (128.8526118 35.09324094),녹산동
송정동,POINT (128.8529065 35.09346598),녹산동
송정동,POINT (128.8526117 35.09369102),녹산동
송정동,POINT (128.8589207 35.09347571),녹산동
송정동,POINT (128.8591885 35.09325278),녹산동
송정동,POINT (128.8594592 35.09347443),녹산동
송정동,POINT (128.8591931 35.09369508),녹산동
송정동,POINT (128.8654778 35.09347976),녹산동
송정동,POINT (128.865768 35.09325637),녹산동
송정동,POINT (128.8660682 35.09348397),녹산동
송정동,POINT (128.865775 35.09370602),녹산동
송정동,POINT (128.8654809 35.08897475),녹산동
송정동,POINT (128.8657771 35.08869312),녹산동
송정동,POINT (128.8660755 35.08897313),녹산동
송정동,POINT (128.8657775 35.08924009),녹산동
송정동,POINT (128.8690932 35.08897625),녹산동
송정동,POINT (128.8693857 35.08926002),녹산동
대저1동,POINT (128.9801704 35.20747127),대저1동
범방동,POINT (128.8810863 35.15177613),녹산동
명지동,POINT (128.903386 35.08917068),명지2동
명지동,POINT (128.9033904 35.08891917),명지2동
명지동,POINT (128.903592 35.08882798),명지2동
명지동,POINT (128.8993019 35.08902847),명지2동
화전동,POINT (128.8686014 35.10155655),녹산동
화전동,POINT (128.8689552 35.10155242),녹산동
화전동,POINT (128.8689569 35.10175374),녹산동
신호동,POINT (128.8869089 35.09444646),녹산동
화전동,POINT (128.8869596 35.09493398),녹산동
범방동,POINT (128.8848407 35.15618281),녹산동
송정동,POINT (128.8659253 35.0996179),녹산동
녹산동,POINT (128.8728909 35.11222654),녹산동
녹산동,POINT (128.8730452 35.11245084),녹산동
신호동,POINT (128.8726836 35.08898397),녹산동
신호동,POINT (128.8729979 35.08866762),녹산동
신호동,POINT (128.8733086 35.08898265),녹산동
신호동,POINT (128.8771545 35.08899258),녹산동
신호동,POINT (128.8816229 35.08899835),녹산동
신호동,POINT (128.8819619 35.08868602),녹산동
대저1동,POINT (128.9843223 35.21001407),대저1동
대저1동,POINT (128.9855478 35.21092548),대저1동
대저2동,POINT (128.9456824 35.13415817),대저2동
대저2동,POINT (128.9480246 35.13878573),대저2동
대저2동,POINT (128.9368839 35.11922405),대저2동
대저2동,POINT (128.940089 35.12428379),대저2동
대저2동,POINT (128.9437662 35.13061677),대저2동
명지동,POINT (128.9314596 35.11203131),명지1동
녹산동,POINT (128.8896218 35.11746495),녹산동
명지동,POINT (128.9120437 35.08906347),명지2동
명지동,POINT (128.9122948 35.08874965),명지2동
명지동,POINT (128.9124986 35.0890495),명지1동
명지동,POINT (128.9183834 35.09049405),명지2동
명지동,POINT (128.9270319 35.0977877),명지1동
명지동,POINT (128.92735 35.09883864),명지1동
명지동,POINT (128.9278365 35.10046131),명지1동
명지동,POINT (128.9254194 35.09351804),명지1동
봉림동,POINT (128.898658 35.16997273),가락동
대저1동,POINT (128.9696522 35.21492802),대저1동
명지동,POINT (128.9034701 35.11889382),명지1동
명지동,POINT (128.9071749 35.11786713),명지1동
명지동,POINT (128.9072772 35.11767048),명지1동
대저1동,POINT (128.9739996 35.21166441),대저1동
대저1동,POINT (128.9741908 35.21165463),대저1동
대저1동,POINT (128.9743845 35.21163696),대저1동
대저2동,POINT (128.9502199 35.14337021),대저2동
대저2동,POINT (128.9536051 35.15123358),대저2동
대저2동,POINT (128.9555311 35.15550749),대저2동
대저2동,POINT (128.9561225 35.15798468),대저2동
대저2동,POINT (128.9561241 35.15779337),대저2동
대저2동,POINT (128.9563477 35.15756829),대저2동
대저2동,POINT (128.9586706 35.16323273),대저2동
대저2동,POINT (128.9598212 35.17357792),대저2동
대저2동,POINT (128.9579004 35.17921537),대저2동
대저2동,POINT (128.9581699 35.17929297),대저2동
대저2동,POINT (128.9537027 35.18135086),대저2동
대저1동,POINT (128.9632955 35.19413357),대저2동
대저1동,POINT (128.9696835 35.20069347),대저1동
대저1동,POINT (128.9740844 35.20408039),대저1동
대저1동,POINT (128.9744022 35.20388704),대저1동
대저1동,POINT (128.9819093 35.21282035),대저1동
대저1동,POINT (128.9800799 35.21403066),대저1동
대저1동,POINT (128.9806055 35.21370145),대저1동
대저1동,POINT (128.9739942 35.21473603),대저1동
대저1동,POINT (128.9742296 35.2145088),대저1동
대저1동,POINT (128.9749056 35.21465549),대저1동
대저1동,POINT (128.9626377 35.21519584),대저1동
대저1동,POINT (128.9646723 35.21518263),대저1동
대저1동,POINT (128.9559892 35.21467657),대저1동
대저1동,POINT (128.9509737 35.21408596),대저1동
대저1동,POINT (128.9509495 35.21391848),대저1동
대저1동,POINT (128.9519858 35.21390119),대저1동
대저1동,POINT (128.9537557 35.2140091),대저1동
대저1동,POINT (128.9478465 35.2144878),대저1동
대저1동,POINT (128.9479282 35.21427412),대저1동
대저1동,POINT (128.9498021 35.21411959),대저1동
강동동,POINT (128.9439835 35.2157953),강동동
강동동,POINT (128.9405073 35.2169525),강동동
강동동,POINT (128.9350539 35.21881375),강동동
강동동,POINT (128.9375022 35.21780973),강동동
강동동,POINT (128.937403 35.21800315),강동동
강동동,POINT (128.9329712 35.21954961),강동동
죽림동,POINT (128.904256 35.18918859),가락동
죽림동,POINT (128.9044516 35.19045436),가락동
녹산동,POINT (128.8862788 35.11434481),녹산동
명지동,POINT (128.9192849 35.1147074),명지1동
명지동,POINT (128.9195684 35.114829),명지1동
명지동,POINT (128.9302662 35.10809363),명지1동
명지동,POINT (128.9317486 35.1103012),명지1동
서동,POINT (129.0985888 35.21895477),서1동
온천동,POINT (129.0780411 35.22620438),장전2동
장전동,POINT (129.0822377 35.22551928),장전2동
장전동,POINT (129.0778477 35.22727396),장전2동
구서동,POINT (129.0918627 35.2485921),구서1동
구서동,POINT (129.0918769 35.24981819),구서1동
구서동,POINT (129.0882082 35.24942681),구서2동
구서동,POINT (129.0881335 35.24928273),구서1동
구서동,POINT (129.090503 35.24884613),구서1동
장전동,POINT (129.0831366 35.22717603),장전2동
장전동,POINT (129.0831058 35.22731104),장전2동
장전동,POINT (129.0832617 35.22740645),장전2동
장전동,POINT (129.0832852 35.22724132),장전2동
명륜동,POINT (129.0862119 35.21731681),부곡4동
남산동,POINT (129.0844318 35.26702013),남산동
남산동,POINT (129.0852108 35.26907234),남산동
구서동,POINT (129.0885737 35.24811812),구서1동
장전동,POINT (129.0861402 35.22828141),장전2동
장전동,POINT (129.0863584 35.23124474),장전2동
부곡동,POINT (129.0878621 35.23812776),장전1동
부곡동,POINT (129.0877592 35.23994174),장전1동
부곡동,POINT (129.0878907 35.23981908),장전1동
구서동,POINT (129.0878974 35.24945532),구서2동
부곡동,POINT (129.0904348 35.23959142),부곡3동
구서동,POINT (129.0863177 35.24946399),구서2동
구서동,POINT (129.0852664 35.24935676),구서1동
구서동,POINT (129.0849325 35.24955453),구서1동
남산동,POINT (129.0929268 35.2663466),남산동
장전동,POINT (129.0864384 35.23981722),장전1동
장전동,POINT (129.0864839 35.23803256),장전1동
구서동,POINT (129.0867778 35.24298639),구서1동
구서동,POINT (129.0877391 35.25809215),구서2동
구서동,POINT (129.0877279 35.260714),구서2동
구서동,POINT (129.0877477 35.26097641),남산동
남산동,POINT (129.0884188 35.26390752),남산동
남산동,POINT (129.0880266 35.26222287),남산동
남산동,POINT (129.0889584 35.26699728),남산동
남산동,POINT (129.089113 35.26711285),남산동
남산동,POINT (129.0892556 35.26696237),남산동
구서동,POINT (129.0931677 35.25848773),남산동
남산동,POINT (129.0843612 35.26679515),남산동
구서동,POINT (129.0931229 35.25280968),구서1동
구서동,POINT (129.0862939 35.26241636),구서2동
구서동,POINT (129.0843131 35.2529092),구서2동
장전동,POINT (129.0765304 35.23029029),장전2동
부곡동,POINT (129.0893755 35.22131321),부곡1동
장전동,POINT (129.0864493 35.24101488),장전1동
서동,POINT (129.1046951 35.21262766),서2동
서동,POINT (129.0999424 35.22089528),서1동
온천동,POINT (129.0851966 35.22218441),장전2동
부곡동,POINT (129.0907083 35.22248871),부곡1동
부곡동,POINT (129.0910904 35.22209688),부곡4동
부곡동,POINT (129.0908788 35.22330105),부곡1동
부곡동,POINT (129.0882771 35.22034612),부곡4동
부곡동,POINT (129.087879 35.24005391),장전1동
구서동,POINT (129.0879193 35.24119051),장전1동
남산동,POINT (129.0927496 35.26817771),남산동
구서동,POINT (129.0916043 35.2449866),구서1동
구서동,POINT (129.0913342 35.24489731),구서1동
구서동,POINT (129.0888706 35.2468846),구서1동
구서동,POINT (129.0886708 35.24514491),구서1동
부곡동,POINT (129.0897512 35.23963531),부곡3동
서동,POINT (129.1078947 35.22078675),서3동
구서동,POINT (129.0926527 35.24598065),구서1동
구서동,POINT (129.0912156 35.26034957),남산동
부곡동,POINT (129.0924569 35.22290942),부곡1동
구서동,POINT (129.0893322 35.24283345),구서1동
남산동,POINT (129.0891074 35.26687421),남산동
남산동,POINT (129.0890009 35.27220912),남산동
서동,POINT (129.1066692 35.21987216),서3동
서동,POINT (129.1068294 35.22001301),서3동
금사동,POINT (129.1106917 35.2220981),금사회동동
서동,POINT (129.1100377 35.21832919),서3동
서동,POINT (129.1050182 35.21857519),서3동
서동,POINT (129.1048461 35.21860733),서3동
금사동,POINT (129.1119137 35.21929835),금사회동동
금사동,POINT (129.1117795 35.21926292),금사회동동
금사동,POINT (129.111772 35.21938144),금사회동동
구서동,POINT (129.1023886 35.25726916),구서1동
장전동,POINT (129.0839755 35.22493943),장전2동
구서동,POINT (129.1023663 35.25742244),구서1동
두구동,POINT (129.1012896 35.29120039),청룡노포동
부곡동,POINT (129.0873919 35.21854054),부곡4동
부곡동,POINT (129.0878605 35.21952917),부곡4동
장전동,POINT (129.0862344 35.23561365),장전1동
부곡동,POINT (129.0911981 35.23094583),부곡2동
부곡동,POINT (129.0922947 35.22965375),부곡2동
부곡동,POINT (129.0912143 35.22214041),부곡4동
부곡동,POINT (129.092125 35.22837266),부곡2동
부곡동,POINT (129.0914903 35.23333061),부곡2동
장전동,POINT (129.0858528 35.22840628),장전2동
장전동,POINT (129.0861145 35.22886885),장전2동
장전동,POINT (129.0866975 35.23121718),장전2동
장전동,POINT (129.086565 35.23142584),장전2동
장전동,POINT (129.0864882 35.23103153),장전2동
장전동,POINT (129.086275 35.22985539),장전2동
장전동,POINT (129.0869532 35.2328835),장전1동
장전동,POINT (129.0850281 35.23147411),장전2동
장전동,POINT (129.0850927 35.23132697),장전2동
장전동,POINT (129.0851678 35.23158416),장전2동
구서동,POINT (129.0877317 35.25481269),구서2동
구서동,POINT (129.0876193 35.25460546),구서2동
구서동,POINT (129.0877283 35.2545546),구서2동
장전동,POINT (129.0833753 35.22509368),장전2동
명장동,POINT (129.0954688 35.21554916),서1동
부곡동,POINT (129.0924335 35.23341745),부곡2동
부곡동,POINT (129.090954 35.22315493),부곡1동
부곡동,POINT (129.0911365 35.22323441),부곡1동
부곡동,POINT (129.0914795 35.22461068),부곡1동
부곡동,POINT (129.0917841 35.22567858),부곡1동
부곡동,POINT (129.091961 35.22705032),부곡2동
장전동,POINT (129.0860112 35.22818221),장전2동
남산동,POINT (129.0851784 35.27044395),남산동
남산동,POINT (129.0851435 35.27178783),남산동
구서동,POINT (129.0849669 35.24918),구서1동
구서동,POINT (129.0851139 35.24762011),구서1동
남산동,POINT (129.0928723 35.27093668),남산동
노포동,POINT (129.0944264 35.282811),청룡노포동
청룡동,POINT (129.0931058 35.27701572),청룡노포동
장전동,POINT (129.0857655 35.22616619),장전2동
구서동,POINT (129.0876055 35.26087012),남산동
구서동,POINT (129.0878411 35.26084348),남산동
부곡동,POINT (129.0919614 35.23602122),부곡3동
부곡동,POINT (129.0906554 35.22881838),부곡2동
당리동,POINT (128.9764001 35.10170915),당리동
노포동,POINT (129.084244 35.29671183),청룡노포동
노포동,POINT (129.0874526 35.29372056),청룡노포동
노포동,POINT (129.0892002 35.28971254),청룡노포동
노포동,POINT (129.0915312 35.28318375),청룡노포동
노포동,POINT (129.0917991 35.28151262),청룡노포동
노포동,POINT (129.098613 35.29149364),청룡노포동
노포동,POINT (129.0994241 35.29233967),청룡노포동
노포동,POINT (129.0965225 35.28840308),청룡노포동
온천동,POINT (129.0781997 35.22608788),장전2동
두구동,POINT (129.1059364 35.30350342),선두구동
장전동,POINT (129.0798705 35.2258485),장전2동
장전동,POINT (129.0802353 35.22583905),장전2동
장전동,POINT (129.0820674 35.22542687),장전2동
장전동,POINT (129.0823758 35.22534824),장전2동
두구동,POINT (129.1033135 35.29793286),선두구동
두구동,POINT (129.1034154 35.29817425),선두구동
노포동,POINT (129.0946644 35.28413422),청룡노포동
노포동,POINT (129.0931175 35.27950685),청룡노포동
노포동,POINT (129.0932811 35.27932158),청룡노포동
장전동,POINT (129.0855671 35.22472042),장전2동
장전동,POINT (129.0854133 35.2245913),장전2동
장전동,POINT (129.0855714 35.22438166),장전2동
장전동,POINT (129.085751 35.22451472),장전2동
부곡동,POINT (129.0916606 35.23342595),부곡2동
구서동,POINT (129.0913797 35.26013572),구서2동
금사동,POINT (129.1158912 35.21605415),금사회동동
금사동,POINT (129.1169858 35.21652972),금사회동동
금사동,POINT (129.1131551 35.21514314),금사회동동
금사동,POINT (129.1106053 35.21450812),금사회동동
서동,POINT (129.1082464 35.21389137),서2동
서동,POINT (129.1087831 35.214151),금사회동동
명장동,POINT (129.104303 35.2099798),명장1동
명장동,POINT (129.1051814 35.21046591),서2동
청룡동,POINT (129.0924814 35.27569712),청룡노포동
청룡동,POINT (129.0926879 35.27547606),청룡노포동
남산동,POINT (129.0926974 35.27084078),남산동
남산동,POINT (129.0919654 35.26300301),남산동
구서동,POINT (129.0913809 35.25349219),구서2동
구서동,POINT (129.0913858 35.25494761),구서2동
구서동,POINT (129.091665 35.24992263),구서1동
구서동,POINT (129.0926775 35.24682203),구서1동
구서동,POINT (129.0929767 35.24696258),구서1동
부곡동,POINT (129.0923211 35.23805844),부곡3동
부곡동,POINT (129.092563 35.23958217),부곡3동
부곡동,POINT (129.0924917 35.23916092),부곡3동
부곡동,POINT (129.0912978 35.23001173),부곡2동
부곡동,POINT (129.0914436 35.23138891),부곡2동
부곡동,POINT (129.0873956 35.22310213),장전2동
부곡동,POINT (129.0876753 35.22331313),장전2동
부곡동,POINT (129.0930176 35.24255586),부곡3동
다대동,POINT (128.9707429 35.05701548),다대1동
감천동,POINT (129.0059182 35.08447408),감천1동
장림동,POINT (128.9727131 35.08074531),장림1동
하단동,POINT (128.960726 35.0990665),하단1동
장림동,POINT (128.972694 35.08055823),장림2동
장림동,POINT (128.9728412 35.07780108),장림2동
하단동,POINT (128.9603236 35.09827095),신평2동
구평동,POINT (128.9920665 35.06339426),구평동
구평동,POINT (128.9904284 35.06664507),구평동
구평동,POINT (128.9906688 35.06681663),구평동
감천동,POINT (129.0050696 35.08726429),감천1동
장림동,POINT (128.9732174 35.06964245),장림2동
감천동,POINT (129.0055289 35.08603088),감천1동
감천동,POINT (129.0057453 35.08477245),감천1동
하단동,POINT (128.9602125 35.09730209),신평2동
당리동,POINT (128.9758652 35.10449988),당리동
다대동,POINT (128.9668349 35.0479076),다대1동
하단동,POINT (128.9686278 35.10624331),당리동
구평동,POINT (128.9869953 35.08593616),구평동
신평동,POINT (128.9732978 35.08756304),신평1동
신평동,POINT (128.9725846 35.08758038),신평1동
다대동,POINT (128.9680321 35.04764279),다대1동
장림동,POINT (128.9767953 35.07179714),장림2동
신평동,POINT (128.972891 35.09083768),신평1동
괴정동,POINT (129.0026512 35.10352735),괴정2동
하단동,POINT (128.9699527 35.10264327),하단1동
하단동,POINT (128.9585775 35.10603011),하단1동
괴정동,POINT (128.9959696 35.10121719),괴정3동
하단동,POINT (128.9586206 35.10665207),하단2동
하단동,POINT (128.9588252 35.1085976),하단2동
하단동,POINT (128.9589344 35.1095137),하단2동
하단동,POINT (128.9591517 35.11046578),하단2동
괴정동,POINT (128.9947994 35.10065952),괴정3동
아미동2가,POINT (129.0107325 35.09740766),감천2동
괴정동,POINT (128.9935321 35.09923175),괴정3동
다대동,POINT (128.960075 35.06391567),다대1동
다대동,POINT (128.9599879 35.06424675),다대1동
괴정동,POINT (128.9910673 35.09949166),괴정1동
다대동,POINT (128.9597992 35.06403944),다대1동
괴정동,POINT (128.9931059 35.09429742),괴정3동
신평동,POINT (128.9797657 35.08501455),장림2동
신평동,POINT (128.9624688 35.09460813),신평2동
신평동,POINT (128.9778853 35.0907927),신평1동
